timestamp,dpid,port_no,rx_packets,rx_bytes,rx_errors,tx_packets,tx_bytes,tx_errors
1746871888.2330525,4,3,80662,10384666,0,85993,11280483,0
1746871888.2330525,4,4,77956,10103410,0,87673,11458788,0
1746871888.2330525,4,4294967294,0,0,0,0,0,0
1746871898.979489,4,1,81024,10732930,0,93824,12125799,0
1746871898.979489,4,2,83184,10804945,0,92570,12022766,0
1746871898.979489,4,3,85281,10950080,0,90774,11849169,0
1746871898.979489,4,4,82348,10633172,0,92547,12033755,0
1746871898.979489,4,4294967294,0,0,0,0,0,0
1746871908.7381508,4,1,85291,11207542,0,98716,12694274,0
1746871908.7381508,4,2,87491,11278936,0,97474,12588839,0
1746871908.7381508,4,3,89967,11453113,0,95512,12400215,0
1746871908.7381508,4,4,86782,11113722,0,97314,12588562,0
1746871908.7381508,4,4294967294,0,0,0,0,0,0
1746871918.6302428,4,1,89459,11687675,0,103447,13345582,0
1746871918.6302428,4,2,91768,11756704,0,102306,13248466,0
1746871918.6302428,4,3,94571,11971780,0,100172,13045241,0
1746871918.6302428,4,4,91199,11610234,0,102017,13240935,0
1746871918.6302428,4,4294967294,0,0,0,0,0,0
1746872231.82354,4,1,4914,452236,0,5583,512031,0
1746872231.82354,4,2,5016,459717,0,5547,510461,0
1746872231.82354,4,3,5552,502603,0,5403,498345,0
1746872231.82354,4,4,4944,454393,0,5557,511416,0
1746872231.82354,4,4294967294,0,0,0,0,0,0
1746872252.856261,4,1,10001,913114,0,11368,1045743,0
1746872252.856261,4,2,10211,929160,0,11290,1040344,0
1746872252.856261,4,3,11305,1017815,0,10927,1012613,0
1746872252.856261,4,4,10061,918879,0,11349,1044326,0
1746872252.856261,4,4294967294,0,0,0,0,0,0
1746872262.6956007,4,1,15208,1385437,0,17330,1577450,0
1746872262.6956007,4,2,15571,1412850,0,17223,1569918,0
1746872262.6956007,4,3,17293,1556620,0,16596,1517926,0
1746872262.6956007,4,4,15303,1391446,0,17291,1574991,0
1746872262.6956007,4,4294967294,0,0,0,0,0,0
1746872273.1209962,4,1,20428,1865063,0,23250,2111243,0
1746872273.1209962,4,2,20926,1896570,0,23127,2103174,0
1746872273.1209962,4,3,23127,2076974,0,22275,2036591,0
1746872273.1209962,4,4,20545,1868377,0,23204,2107840,0
1746872273.1209962,4,4294967294,0,0,0,0,0,0
1746872283.081636,4,1,25739,2357550,0,29404,2669516,0
1746872283.081636,4,2,26288,2392013,0,29123,2646005,0
1746872283.081636,4,3,29134,2625568,0,28063,2561983,0
1746872283.081636,4,4,25885,2360575,0,29185,2648913,0
1746872283.081636,4,4294967294,0,0,0,0,0,0
1746872293.1805277,4,1,30876,2817349,0,35502,3218457,0
1746872293.1805277,4,2,31468,2850986,0,35094,3183084,0
1746872293.1805277,4,3,35033,3144660,0,33764,3075309,0
1746872293.1805277,4,4,31154,2829131,0,34995,3172370,0
1746872293.1805277,4,4294967294,0,0,0,0,0,0
1746872932.1122892,4,1,4563,545275,0,5204,541791,0
1746872932.1122892,4,2,4934,572447,0,5047,529390,0
1746872932.1122892,4,3,4849,555232,0,5166,539534,0
1746872932.1122892,4,4,4647,551437,0,5170,539948,0
1746872932.1122892,4,4294967294,0,0,0,0,0,0
1746872952.5804322,4,1,9621,1020811,0,10961,1272967,0
1746872952.5804322,4,2,10462,1086390,0,10674,1260755,0
1746872952.5804322,4,3,10012,1045550,0,10771,1275201,0
1746872952.5804322,4,4,9831,1034432,0,10917,1272137,0
1746872952.5804322,4,4294967294,0,0,0,0,0,0
1746872962.5732536,4,1,14716,1630495,0,16729,1911721,0
1746872962.5732536,4,2,15978,1703879,0,16336,1878786,0
1746872962.5732536,4,3,15278,1649477,0,16400,1889155,0
1746872962.5732536,4,4,14963,1638518,0,16617,1903240,0
1746872962.5732536,4,4294967294,0,0,0,0,0,0
1746885829.172312,4,1,718,78022,0,792,86044,0
1746885829.172312,4,2,752,81134,0,796,87101,0
1746885829.172312,4,3,711,76581,0,811,88281,0
1746885829.172312,4,4,717,77317,0,810,88224,0
1746885829.172312,4,4294967294,0,0,0,0,0,0
1746885856.1743038,4,1,5606,607043,0,6352,683909,0
1746885856.1743038,4,2,5838,625892,0,6239,674704,0
1746885856.1743038,4,3,5678,610868,0,6321,683575,0
1746885856.1743038,4,4,5698,610404,0,6301,681031,0
1746885856.1743038,4,4294967294,0,0,0,0,0,0
1746885873.2031171,4,1,10453,1127606,0,11813,1268050,0
1746885873.2031171,4,2,10967,1168412,0,11650,1253937,0
1746885873.2031171,4,3,10681,1140824,0,11783,1267872,0
1746885873.2031171,4,4,10699,1140912,0,11776,1267468,0
1746885873.2031171,4,4294967294,0,0,0,0,0,0
1746885883.23111,4,1,15414,1666672,0,17439,1871530,0
1746885883.23111,4,2,16119,1723700,0,17201,1852010,0
1746885883.23111,4,3,15678,1680528,0,17366,1867840,0
1746885883.23111,4,4,15678,1677092,0,17352,1868769,0
1746885883.23111,4,4294967294,0,0,0,0,0,0
1746885893.1188283,4,1,20438,2217513,0,23141,2484609,0
1746885893.1188283,4,2,21210,2279743,0,22818,2459550,0
1746885893.1188283,4,3,20718,2226973,0,23019,2478812,0
1746885893.1188283,4,4,20785,2232311,0,22959,2476059,0
1746885893.1188283,4,4294967294,0,0,0,0,0,0
1746885903.368805,4,1,25393,2729886,0,28667,3064974,0
1746885903.368805,4,2,26398,2812681,0,28449,3052671,0
1746885903.368805,4,3,25667,2732008,0,28541,3061916,0
1746885903.368805,4,4,25760,2743647,0,28531,3063354,0
1746885903.368805,4,4294967294,0,0,0,0,0,0
1746885914.2567704,4,1,30515,3287649,0,34198,3675800,0
1746885914.2567704,4,2,31573,3369832,0,34132,3685001,0
1746885914.2567704,4,3,30639,3260586,0,34216,3690441,0
1746885914.2567704,4,4,31012,3304314,0,34126,3685902,0
1746885914.2567704,4,4294967294,0,0,0,0,0,0
1746885924.2673824,4,1,35453,3816685,0,39584,4248185,0
1746885924.2673824,4,2,36641,3897853,0,39704,4284313,0
1746885924.2673824,4,3,35580,3777501,0,39772,4289516,0
1746885924.2673824,4,4,36082,3829937,0,39488,4261545,0
1746885924.2673824,4,4294967294,0,0,0,0,0,0
