timestamp,dpid,port_no,rx_packets,rx_bytes,rx_errors,tx_packets,tx_bytes,tx_errors
1746869201.2454789,11,1,29102,4974190,0,26845,4435449,0
1746869201.2454789,11,2,22,1648,0,38961,6502990,0
1746869201.2454789,11,4,30,1956,0,38958,6502920,0
1746869201.2454789,11,5,78,3972,0,38959,6502934,0
1746869201.2454789,11,6,22,1648,0,38963,6503158,0
1746869201.2454789,11,8,25,1746,0,38963,6503130,0
1746869201.2454789,11,9,30,1956,0,38963,6503130,0
1746869201.2454789,11,10,71,3630,0,38953,6502710,0
1746869201.2454789,11,12,29743,5082751,0,26316,4356953,0
1746869201.2454789,11,16,33,2390,0,38958,6502700,0
1746869201.2454789,11,18,29,1990,0,38960,6503032,0
1746869201.2454789,11,19,263,351340,0,38964,6503200,0
1746869201.2454789,11,21,1488,127564,0,38392,6453984,0
1746869201.2454789,11,23,29310,4999503,0,26225,4338616,0
1746869201.2454789,11,26,27,1830,0,38963,6503130,0
1746869201.2454789,11,28,68,5724,0,38943,6501386,0
1746869201.2454789,11,33,33,2334,0,38960,6502864,0
1746869201.2454789,11,4294967294,0,0,0,0,0,0
1746869259.3236468,11,1,1766,206427,0,1566,180007,0
1746869259.3236468,11,2,9,822,0,2301,264665,0
1746869259.3236468,11,3,9,822,0,2302,264735,0
1746869259.3236468,11,4,9,822,0,2301,264645,0
1746869259.3236468,11,5,9,822,0,2299,264505,0
1746869259.3236468,11,6,9,822,0,2301,264665,0
1746869259.3236468,11,7,9,822,0,2301,264665,0
1746869259.3236468,11,8,9,822,0,2300,264575,0
1746869259.3236468,11,9,49,4262,0,2286,263359,0
1746869259.3236468,11,10,9,822,0,2301,264532,0
1746869259.3236468,11,11,9,822,0,2302,264735,0
1746869259.3236468,11,12,1722,198134,0,1580,180408,0
1746869259.3236468,11,13,9,822,0,2301,264649,0
1746869259.3236468,11,14,9,822,0,2301,264496,0
1746869259.3236468,11,15,9,822,0,2299,264336,0
1746869259.3236468,11,16,9,822,0,2300,264555,0
1746869259.3236468,11,17,12,1072,0,2302,264699,0
1746869259.3236468,11,18,9,822,0,2301,264665,0
1746869259.3236468,11,19,9,822,0,2300,264442,0
1746869259.3236468,11,20,27,2370,0,2299,264469,0
1746869259.3236468,11,21,9,822,0,2300,264575,0
1746869259.3236468,11,22,11,982,0,2299,264465,0
1746869259.3236468,11,23,1758,205870,0,1574,180103,0
1746869259.3236468,11,24,9,822,0,2300,264426,0
1746869259.3236468,11,25,9,822,0,2299,264465,0
1746869259.3236468,11,26,27,2370,0,2298,264266,0
1746869259.3236468,11,27,9,822,0,2300,264579,0
1746869259.3236468,11,28,11,982,0,2300,264446,0
1746869259.3236468,11,29,9,822,0,2299,264469,0
1746869259.3236468,11,30,9,822,0,2301,264685,0
1746869259.3236468,11,31,9,822,0,2299,264332,0
1746869259.3236468,11,32,9,822,0,2300,264555,0
1746869259.3236468,11,33,9,822,0,2301,264629,0
1746869259.3236468,11,4294967294,0,0,0,0,0,0
1746869282.6325443,11,1,7414,861588,0,6650,758647,0
1746869282.6325443,11,2,11,962,0,9806,1125631,0
1746869282.6325443,11,3,15,1130,0,9807,1125701,0
1746869282.6325443,11,4,10,892,0,9807,1125701,0
1746869282.6325443,11,5,11,962,0,9805,1125561,0
1746869282.6325443,11,6,15,1102,0,9807,1125701,0
1746869282.6325443,11,7,10,892,0,9806,1125631,0
1746869282.6325443,11,8,10,892,0,9806,1125631,0
1746869282.6325443,11,9,552,47488,0,9615,1109205,0
1746869282.6325443,11,10,10,892,0,9806,1125631,0
1746869282.6325443,11,11,14,1088,0,9807,1125701,0
1746869282.6325443,11,12,7351,853453,0,6702,769180,0
1746869282.6325443,11,13,32,2608,0,9806,1125615,0
1746869282.6325443,11,14,10,892,0,9806,1125575,0
