timestamp,dpid,port_no,rx_packets,rx_bytes,rx_errors,tx_packets,tx_bytes,tx_errors
1746869201.242431,13,1,29477,5007516,0,26067,4345083,0
1746869201.242431,13,4,21,1558,0,38965,6540210,0
1746869201.242431,13,6,18,1436,0,38967,6540342,0
1746869201.242431,13,7,63,4926,0,38951,6539014,0
1746869201.242431,13,8,20,1472,0,38966,6540252,0
1746869201.242431,13,12,29385,5001076,0,26341,4396168,0
1746869201.242431,13,17,75,4282,0,38961,6539970,0
1746869201.242431,13,18,17,1366,0,38967,6540302,0
1746869201.242431,13,23,29193,4964457,0,26453,4418821,0
1746869201.242431,13,28,36,2984,0,38952,6539060,0
1746869201.242431,13,29,100,5160,0,38955,6539574,0
1746869201.242431,13,31,21,1514,0,38965,6540162,0
1746869201.242431,13,32,41,2814,0,38959,6539790,0
1746869201.242431,13,4294967294,0,0,0,0,0,0
1746869259.3668022,13,1,1758,205712,0,1571,181479,0
1746869259.3668022,13,2,7,646,0,2306,265790,0
1746869259.3668022,13,3,7,646,0,2306,265790,0
1746869259.3668022,13,4,8,732,0,2305,265684,0
1746869259.3668022,13,5,7,646,0,2307,265880,0
1746869259.3668022,13,6,7,646,0,2306,265770,0
1746869259.3668022,13,7,9,822,0,2306,265790,0
1746869259.3668022,13,8,8,732,0,2305,265720,0
1746869259.3668022,13,9,9,822,0,2306,265794,0
1746869259.3668022,13,10,8,736,0,2307,265884,0
1746869259.3668022,13,11,8,732,0,2307,265880,0
1746869259.3668022,13,12,1733,199453,0,1582,180969,0
1746869259.3668022,13,13,7,646,0,2306,265770,0
1746869259.3668022,13,14,8,736,0,2305,265684,0
1746869259.3668022,13,15,8,732,0,2306,265790,0
1746869259.3668022,13,16,80,6924,0,2295,264824,0
1746869259.3668022,13,17,8,732,0,2307,265844,0
1746869259.3668022,13,18,8,732,0,2308,265934,0
1746869259.3668022,13,19,8,736,0,2307,265864,0
1746869259.3668022,13,20,7,646,0,2306,265641,0
1746869259.3668022,13,21,8,736,0,2309,266044,0
1746869259.3668022,13,22,8,736,0,2308,265974,0
1746869259.3668022,13,23,1773,207492,0,1574,180375,0
1746869259.3668022,13,24,8,736,0,2307,265864,0
1746869259.3668022,13,25,9,822,0,2307,265900,0
1746869259.3668022,13,26,9,822,0,2308,265934,0
1746869259.3668022,13,27,9,822,0,2307,265864,0
1746869259.3668022,13,28,8,732,0,2306,265810,0
1746869259.3668022,13,29,12,1080,0,2303,265532,0
1746869259.3668022,13,30,7,646,0,2307,265884,0
1746869259.3668022,13,31,9,822,0,2307,265864,0
1746869259.3668022,13,32,8,736,0,2306,265810,0
1746869259.3668022,13,33,8,736,0,2308,265934,0
1746869259.3668022,13,4294967294,0,0,0,0,0,0
1746869282.4657238,13,1,7412,860864,0,6609,757170,0
1746869282.4657238,13,2,8,716,0,9813,1129070,0
1746869282.4657238,13,3,8,716,0,9812,1129000,0
1746869282.4657238,13,4,28,2420,0,9811,1128874,0
1746869282.4657238,13,5,8,716,0,9814,1129160,0
1746869282.4657238,13,6,9,786,0,9813,1129050,0
1746869282.4657238,13,7,10,892,0,9813,1129070,0
1746869282.4657238,13,8,9,802,0,9812,1129000,0
1746869282.4657238,13,9,10,892,0,9813,1129054,0
1746869282.4657238,13,10,10,876,0,9812,1129004,0
1746869282.4657238,13,11,9,802,0,9812,1129000,0
1746869282.4657238,13,12,7345,852261,0,6687,770262,0
1746869282.4657238,13,13,8,716,0,9812,1128980,0
1746869282.4657238,13,14,9,806,0,9810,1128804,0
1746869282.4657238,13,15,9,802,0,9812,1128980,0
1746869282.4657238,13,16,413,35546,0,9737,1122522,0
1746869282.4657238,13,17,9,802,0,9812,1128944,0
1746869282.4657238,13,18,9,802,0,9813,1129034,0
1746869282.4657238,13,19,9,806,0,9812,1128964,0
1746869282.4657238,13,20,15,1038,0,9813,1129050,0
1746869282.4657238,13,21,9,806,0,9813,1129074,0
1746869282.4657238,13,22,9,806,0,9812,1129004,0
1746869282.4657238,13,23,7422,849439,0,6619,756447,0
1746869282.4657238,13,24,9,806,0,9810,1128824,0
1746869282.4657238,13,25,11,962,0,9813,1129090,0
1746869282.4657238,13,26,11,962,0,9811,1128894,0
1746869282.4657238,13,27,10,892,0,9810,1128824,0
1746869282.4657238,13,28,9,802,0,9813,1129090,0
1746869282.4657238,13,29,90,7552,0,9765,1124954,0
1746869282.4657238,13,30,29,2390,0,9813,1129074,0
1746869282.4657238,13,31,11,962,0,9811,1128894,0
1746869282.4657238,13,32,11,890,0,9813,1129090,0
1746869282.4657238,13,33,9,806,0,9812,1128964,0
1746869282.4657238,13,4294967294,0,0,0,0,0,0
1746869300.9382944,13,1,13183,1525606,0,11796,1345479,0
1746869300.9382944,13,2,9,786,0,17450,2003684,0
1746869300.9382944,13,3,15,1038,0,17450,2003684,0
1746869300.9382944,13,4,28,2420,0,17436,2002456,0
