timestamp,dpid,port_no,rx_packets,rx_bytes,rx_errors,tx_packets,tx_bytes,tx_errors
1746869201.2447367,1,1,29422,4991447,0,26328,4442398,0
1746869201.2447367,1,2,30042,5097781,0,25853,4364206,0
1746869201.2447367,1,3,29504,4994462,0,25797,4357154,0
1746869201.2447367,1,4294967294,0,0,0,0,0,0
1746869259.102456,1,1,1772,206880,0,1528,178893,0
1746869259.102456,1,2,1743,200052,0,1556,180663,0
1746869259.102456,1,3,1776,207595,0,1549,179381,0
1746869259.102456,1,4294967294,0,0,0,0,0,0
1746869281.7280915,1,1,7468,863352,0,6535,754583,0
1746869281.7280915,1,2,7404,855026,0,6585,764912,0
1746869281.7280915,1,3,7462,849145,0,6515,750978,0
1746869281.7280915,1,4294967294,0,0,0,0,0,0
1746869298.2784731,1,1,13264,1530026,0,11621,1332644,0
1746869298.2784731,1,2,13136,1534513,0,11688,1344529,0
1746869298.2784731,1,3,13254,1535350,0,11617,1340835,0
1746869298.2784731,1,4294967294,0,0,0,0,0,0
1746869308.734877,1,1,18914,2166925,0,16598,1910169,0
1746869308.734877,1,2,18777,2165432,0,16716,1922908,0
1746869308.734877,1,3,18913,2164155,0,16602,1923936,0
1746869308.734877,1,4294967294,0,0,0,0,0,0
1746869318.370092,1,1,24598,2817322,0,21606,2492251,0
1746869318.370092,1,2,24549,2822710,0,21679,2492292,0
1746869318.370092,1,3,24501,2811047,0,21645,2500458,0
1746869318.370092,1,4294967294,0,0,0,0,0,0
1746869327.8888083,1,1,30113,3443655,0,26437,3038941,0
1746869327.8888083,1,2,30130,3448435,0,26462,3032861,0
1746869327.8888083,1,3,29848,3434386,0,26679,3066653,0
1746869327.8888083,1,4294967294,0,0,0,0,0,0
1746869338.6753457,1,1,35888,4102575,0,31534,3623250,0
1746869338.6753457,1,2,35921,4100782,0,31323,3589219,0
1746869338.6753457,1,3,35476,4067817,0,31937,3669289,0
1746869338.6753457,1,4294967294,0,0,0,0,0,0
1746869349.0011363,1,1,41507,4764069,0,36509,4196373,0
1746869349.0011363,1,2,41718,4771507,0,36253,4154473,0
1746869349.0011363,1,3,41035,4711893,0,37061,4254696,0
1746869349.0011363,1,4294967294,0,0,0,0,0,0
1746869359.805229,1,1,47248,5398023,0,41535,4767559,0
1746869359.805229,1,2,47521,5420256,0,41130,4715541,0
1746869359.805229,1,3,46658,5332664,0,42169,4835456,0
1746869359.805229,1,4294967294,0,0,0,0,0,0
1746869370.5559595,1,1,52752,6015429,0,46393,5328720,0
1746869370.5559595,1,2,53203,6057945,0,45945,5269630,0
1746869370.5559595,1,3,52114,5943272,0,47198,5422130,0
1746869370.5559595,1,4294967294,0,0,0,0,0,0
1746869381.2466733,1,1,58157,6622125,0,51238,5865926,0
1746869381.2466733,1,2,58813,6690700,0,50641,5795504,0
1746869381.2466733,1,3,57467,6542454,0,52151,5976676,0
1746869381.2466733,1,4294967294,0,0,0,0,0,0
1746869391.8696215,1,1,63475,7201989,0,55927,6395098,0
1746869391.8696215,1,2,64197,7283307,0,55223,6307013,0
1746869391.8696215,1,3,62644,7113245,0,56968,6519041,0
1746869391.8696215,1,4294967294,0,0,0,0,0,0
1746869402.3377242,1,1,68693,7789901,0,60630,6919541,0
1746869402.3377242,1,2,69553,7891199,0,59756,6810228,0
1746869402.3377242,1,3,67858,7709099,0,61798,7055399,0
1746869402.3377242,1,4294967294,0,0,0,0,0,0
1746869413.0815413,1,1,73739,8336967,0,65200,7433143,0
1746869413.0815413,1,2,74720,8447734,0,64110,7292190,0
1746869413.0815413,1,3,72819,8248388,0,66414,7568790,0
1746869413.0815413,1,4294967294,0,0,0,0,0,0
1746869423.6599772,1,1,78665,8876574,0,69585,7919387,0
1746869423.6599772,1,2,79819,9007967,0,68489,7775238,0
1746869423.6599772,1,3,77684,8783958,0,71002,8072270,0
1746869423.6599772,1,4294967294,0,0,0,0,0,0
1746869434.2141888,1,1,83502,9402185,0,73978,8415579,0
1746869434.2141888,1,2,84792,9548080,0,72740,8254424,0
1746869434.2141888,1,3,82376,9295694,0,75439,8573774,0
1746869434.2141888,1,4294967294,0,0,0,0,0,0
1746869444.1847758,1,1,88298,9925777,0,78361,8889762,0
1746869444.1847758,1,2,89685,10080301,0,76851,8701381,0
1746869444.1847758,1,3,87081,9808761,0,79757,9043080,0
1746869444.1847758,1,4294967294,0,0,0,0,0,0
1746869454.185516,1,1,93007,10436573,0,82616,9354472,0
1746869454.185516,1,2,94503,10603934,0,80959,9148658,0
1746869454.185516,1,3,91711,10303858,0,84116,9518021,0
1746869454.185516,1,4294967294,0,0,0,0,0,0
1746869464.555512,1,1,97643,10944236,0,86924,9825592,0
1746869464.555512,1,2,99320,11127615,0,85044,9592887,0
1746869464.555512,1,3,96322,10816774,0,88460,9993926,0
1746869464.555512,1,4294967294,0,0,0,0,0,0
1746869474.4471548,1,1,102297,11436751,0,91195,10294691,0
1746869474.4471548,1,2,104243,11656438,0,89149,10041081,0
1746869474.4471548,1,3,101043,11316822,0,92851,10474291,0
1746869474.4471548,1,4294967294,0,0,0,0,0,0
1746869483.2884436,1,1,106896,11936439,0,95354,10748781,0
1746869483.2884436,1,2,108990,12166200,0,93177,10477781,0
1746869483.2884436,1,3,105593,11801703,0,97147,10950567,0
1746869483.2884436,1,4294967294,0,0,0,0,0,0
1746869492.1782172,1,1,111428,12419522,0,99576,11208719,0
1746869492.1782172,1,2,113763,12678311,0,97192,10919914,0
1746869492.1782172,1,3,110147,12290829,0,101477,11419234,0
1746869492.1782172,1,4294967294,0,0,0,0,0,0
1746869505.833466,1,1,116294,12939293,0,103991,11681420,0
1746869505.833466,1,2,118695,13195950,0,101485,11375226,0
1746869505.833466,1,3,114870,12789060,0,105939,11896535,0
1746869505.833466,1,4294967294,0,0,0,0,0,0
1746869542.6396344,1,1,1718187,169966666,0,108742,12197396,0
1746869542.6396344,1,2,124103,13776039,0,106012,11865506,0
1746869542.6396344,1,3,119880,13329948,0,1707573,168910511,0
1746869542.6396344,1,4294967294,0,0,0,0,0,0
1746869571.585527,1,1,3313265,326331067,0,113554,12708311,0
1746869571.585527,1,2,129417,14338401,0,143689,15595995,0
1746869571.585527,1,3,158137,17123364,0,3302210,325227328,0
1746869571.585527,1,4294967294,0,0,0,0,0,0
1746869590.3056371,1,1,4569446,449472836,0,118275,13204652,0
1746869590.3056371,1,2,134508,14872164,0,493699,49931983,0
1746869590.3056371,1,3,508467,51490719,0,4558242,448355259,0
1746869590.3056371,1,4294967294,0,0,0,0,0,0
1746869600.1166384,1,1,5379818,528912819,0,121332,13524644,0
1746869600.1166384,1,2,137863,15226764,0,622193,62550720,0
1746869600.1166384,1,3,637070,64117957,0,5368470,527781562,0
1746869600.1166384,1,4294967294,0,0,0,0,0,0
1746869878.2116845,1,1,2646,285489,0,2307,264427,0
1746869878.2116845,1,2,2606,281605,0,2327,269157,0
1746869878.2116845,1,3,2625,286255,0,2323,264787,0
1746869878.2116845,1,4294967294,0,0,0,0,0,0
1746869901.4764698,1,1,8376,940202,0,7330,802008,0
1746869901.4764698,1,2,8320,940986,0,7341,801318,0
1746869901.4764698,1,3,8324,930753,0,7348,802114,0
1746869901.4764698,1,4294967294,0,0,0,0,0,0
1746869920.1540217,1,1,14059,1529592,0,12339,1379861,0
1746869920.1540217,1,2,13964,1520637,0,12376,1381165,0
1746869920.1540217,1,3,13980,1514064,0,12383,1387887,0
1746869920.1540217,1,4294967294,0,0,0,0,0,0
1746869930.5447032,1,1,19491,2094369,0,17089,1917473,0
1746869930.5447032,1,2,19374,2075017,0,17165,1918645,0
1746869930.5447032,1,3,19374,2073865,0,17162,1928952,0
1746869930.5447032,1,4294967294,0,0,0,0,0,0
1746869939.9278011,1,1,25215,2751752,0,22106,2437620,0
1746869939.9278011,1,2,25103,2725439,0,22186,2441102,0
1746869939.9278011,1,3,25009,2723874,0,22184,2449694,0
1746869939.9278011,1,4294967294,0,0,0,0,0,0
1746869949.3486323,1,1,31132,3423372,0,27164,2951134,0
1746869949.3486323,1,2,31101,3407267,0,27220,2956154,0
1746869949.3486323,1,3,30582,3361737,0,27421,2984092,0
1746869949.3486323,1,4294967294,0,0,0,0,0,0
1746869959.9014654,1,1,36899,4025405,0,32163,3470809,0
1746869959.9014654,1,2,36943,4021330,0,32134,3471378,0
1746869959.9014654,1,3,36180,3947620,0,32611,3526716,0
1746869959.9014654,1,4294967294,0,0,0,0,0,0
1746869970.9494553,1,1,42717,4617570,0,37118,4045730,0
1746869970.9494553,1,2,42667,4605803,0,36897,4024550,0
1746869970.9494553,1,3,41741,4517586,0,37873,4130545,0
1746869970.9494553,1,4294967294,0,0,0,0,0,0
1746869981.971126,1,1,48287,5183622,0,41877,4576264,0
1746869981.971126,1,2,48165,5163098,0,41592,4549132,0
1746869981.971126,1,3,47044,5053083,0,42833,4684121,0
1746869981.971126,1,4294967294,0,0,0,0,0,0
1746869991.9356241,1,1,54129,5827038,0,46879,5092356,0
1746869991.9356241,1,2,53926,5794142,0,46457,5052390,0
1746869991.9356241,1,3,52483,5641616,0,47896,5207841,0
1746869991.9356241,1,4294967294,0,0,0,0,0,0
1746870001.975419,1,1,59758,6452670,0,51713,5585468,0
1746870001.975419,1,2,59514,6413411,0,51289,5543846,0
1746870001.975419,1,3,57804,6230945,0,52865,5712171,0
1746870001.975419,1,4294967294,0,0,0,0,0,0
1746870012.3740494,1,1,65319,7021708,0,56454,6066360,0
1746870012.3740494,1,2,65094,6993060,0,56019,6027927,0
1746870012.3740494,1,3,63080,6775131,0,57810,6217782,0
1746870012.3740494,1,4294967294,0,0,0,0,0,0
1746870023.5041275,1,1,70770,7565043,0,61164,6579755,0
1746870023.5041275,1,2,70547,7534486,0,60583,6526114,0
1746870023.5041275,1,3,68328,7301252,0,62760,6764702,0
1746870023.5041275,1,4294967294,0,0,0,0,0,0
1746870034.8906765,1,1,76082,8093830,0,65748,7084456,0
1746870034.8906765,1,2,75786,8055182,0,65125,7027186,0
1746870034.8906765,1,3,73389,7801505,0,67485,7288182,0
1746870034.8906765,1,4294967294,0,0,0,0,0,0
1746870045.630972,1,1,81302,8612756,0,70305,7555111,0
1746870045.630972,1,2,80996,8578517,0,69568,7482887,0
1746870045.630972,1,3,78403,8305609,0,72203,7772374,0
1746870045.630972,1,4294967294,0,0,0,0,0,0
1746870055.2131279,1,1,86498,9167902,0,74785,7999334,0
1746870055.2131279,1,2,86182,9126876,0,74040,7928051,0
1746870055.2131279,1,3,83381,8839922,0,76907,8238975,0
1746870055.2131279,1,4294967294,0,0,0,0,0,0
1746870065.373499,1,1,91544,9701998,0,79116,8429282,0
1746870065.373499,1,2,91134,9644640,0,78353,8357650,0
1746870065.373499,1,3,88169,9344369,0,81394,8689722,0
1746870065.373499,1,4294967294,0,0,0,0,0,0
1746870074.4816499,1,1,96525,10199858,0,83439,8859798,0
1746870074.4816499,1,2,96121,10138585,0,82669,8786705,0
1746870074.4816499,1,3,92898,9806048,0,85838,9131245,0
1746870074.4816499,1,4294967294,0,0,0,0,0,0
1746870083.3547273,1,1,101584,10695755,0,87886,9329518,0
1746870083.3547273,1,2,101145,10631510,0,86942,9235778,0
1746870083.3547273,1,3,97730,10280618,0,90440,9612788,0
1746870083.3547273,1,4294967294,0,0,0,0,0,0
1746870093.2337813,1,1,106488,11173668,0,92123,9780209,0
1746870093.2337813,1,2,105984,11106579,0,91091,9682204,0
1746870093.2337813,1,3,102398,10737239,0,94809,10077667,0
1746870093.2337813,1,4294967294,0,0,0,0,0,0
1746871232.5230143,1,1,3971,426274,0,3492,376546,0
1746871232.5230143,1,2,3968,422498,0,3490,380274,0
1746871232.5230143,1,3,3963,425348,0,3488,377633,0
1746871232.5230143,1,4294967294,0,0,0,0,0,0
1746871255.8927517,1,1,9901,1057400,0,8751,949205,0
1746871255.8927517,1,2,9885,1067385,0,8759,950677,0
1746871255.8927517,1,3,10008,1074189,0,8755,946923,0
1746871255.8927517,1,4294967294,0,0,0,0,0,0
1746871269.3165555,1,1,15541,1638716,0,13804,1474297,0
1746871269.3165555,1,2,15526,1651224,0,13792,1465949,0
1746871269.3165555,1,3,15747,1661538,0,13717,1465673,0
1746871269.3165555,1,4294967294,0,0,0,0,0,0
1746871279.592184,1,1,21346,2242569,0,18978,2040354,0
1746871279.592184,1,2,21352,2262787,0,18996,2030690,0
1746871279.592184,1,3,21674,2289281,0,18871,2023034,0
1746871279.592184,1,4294967294,0,0,0,0,0,0
1746871289.7077582,1,1,27229,2916602,0,24226,2617015,0
1746871289.7077582,1,2,27280,2932801,0,24200,2603386,0
1746871289.7077582,1,3,27744,2968261,0,24069,2594823,0
