timestamp,dpid,in_port,eth_dst,out_port,packet_count,byte_count,duration_sec
1746869414.6860845,4,4,00:00:00:00:00:18,2,1,98,0
1746869414.6860845,4,4,00:00:00:00:00:23,2,0,0,0
1746869414.6860845,4,2,00:00:00:00:00:56,4,0,0,0
1746869414.6860845,4,3,00:00:00:00:00:0d,4,0,0,0
1746869414.6860845,4,3,00:00:00:00:00:0f,1,0,0,0
1746869414.6860845,4,3,00:00:00:00:00:43,1,0,0,0
1746869414.6860845,4,2,00:00:00:00:00:44,3,0,0,0
1746869414.6860845,4,-,-,4294967293,263963,29701991,133
1746869425.7555435,4,2,00:00:00:00:00:23,4,0,0,69
1746869425.7555435,4,2,00:00:00:00:00:42,3,0,0,58
1746869425.7555435,4,2,00:00:00:00:00:3e,4,0,0,52
1746869425.7555435,4,4,00:00:00:00:00:33,3,0,0,44
1746869425.7555435,4,3,00:00:00:00:00:2c,3,0,0,44
1746869425.7555435,4,3,00:00:00:00:00:11,3,0,0,40
1746869425.7555435,4,4,00:00:00:00:00:52,4,0,0,37
1746869425.7555435,4,4,00:00:00:00:00:52,4,0,0,37
1746869425.7555435,4,2,00:00:00:00:00:3d,2,0,0,35
1746869425.7555435,4,4,00:00:00:00:00:5a,4,0,0,35
1746869425.7555435,4,4,00:00:00:00:00:39,1,0,0,32
1746869425.7555435,4,2,00:00:00:00:00:3f,3,0,0,32
1746869425.7555435,4,4,00:00:00:00:00:34,2,44,3192,23
1746869425.7555435,4,3,00:00:00:00:00:0d,2,0,0,19
1746869425.7555435,4,3,00:00:00:00:00:0d,3,0,0,18
1746869425.7555435,4,2,00:00:00:00:00:09,2,0,0,17
1746869425.7555435,4,3,00:00:00:00:00:13,4,0,0,17
1746869425.7555435,4,4,00:00:00:00:00:1b,1,0,0,16
1746869425.7555435,4,4,00:00:00:00:00:23,3,1,98,15
1746869425.7555435,4,4,00:00:00:00:00:36,2,0,0,12
1746869425.7555435,4,3,00:00:00:00:00:23,2,0,0,12
1746869425.7555435,4,4,00:00:00:00:00:05,1,0,0,11
1746869425.7555435,4,4,00:00:00:00:00:51,2,0,0,11
1746869425.7555435,4,2,00:00:00:00:00:21,2,0,0,11
1746869425.7555435,4,4,00:00:00:00:00:17,1,0,0,10
1746869425.7555435,4,2,00:00:00:00:00:56,4,0,0,10
1746869425.7555435,4,3,00:00:00:00:00:43,1,0,0,10
1746869425.7555435,4,2,00:00:00:00:00:44,3,0,0,10
1746869425.7555435,4,2,00:00:00:00:00:53,3,0,0,9
1746869425.7555435,4,4,00:00:00:00:00:05,2,0,0,9
1746869425.7555435,4,3,00:00:00:00:00:4b,1,0,0,8
1746869425.7555435,4,3,00:00:00:00:00:0f,3,0,0,8
1746869425.7555435,4,4,00:00:00:00:00:1a,1,0,0,7
1746869425.7555435,4,4,00:00:00:00:00:4e,3,0,0,7
1746869425.7555435,4,3,00:00:00:00:00:2b,3,0,0,6
1746869425.7555435,4,2,00:00:00:00:00:34,2,14,1204,6
1746869425.7555435,4,3,00:00:00:00:00:43,3,0,0,6
1746869425.7555435,4,3,00:00:00:00:00:56,3,0,0,5
1746869425.7555435,4,3,00:00:00:00:00:4b,2,0,0,5
1746869425.7555435,4,3,00:00:00:00:00:0d,1,0,0,4
1746869425.7555435,4,4,00:00:00:00:00:43,3,6,252,4
1746869425.7555435,4,3,00:00:00:00:00:50,2,0,0,4
1746869425.7555435,4,4,00:00:00:00:00:0a,4,7,518,4
1746869425.7555435,4,4,00:00:00:00:00:0a,4,8,616,4
1746869425.7555435,4,2,00:00:00:00:00:14,3,0,0,3
1746869425.7555435,4,2,00:00:00:00:00:14,3,0,0,3
1746869425.7555435,4,3,00:00:00:00:00:4a,4,0,0,3
1746869425.7555435,4,4,00:00:00:00:00:16,4,0,0,2
1746869425.7555435,4,4,00:00:00:00:00:08,2,0,0,2
1746869425.7555435,4,3,00:00:00:00:00:1f,4,0,0,1
1746869425.7555435,4,2,00:00:00:00:00:59,1,0,0,1
1746869425.7555435,4,3,00:00:00:00:00:1c,3,0,0,1
1746869425.7555435,4,4,00:00:00:00:00:35,2,2,196,1
1746869425.7555435,4,2,00:00:00:00:00:3a,1,2,196,1
1746869425.7555435,4,2,00:00:00:00:00:3a,1,0,0,1
1746869425.7555435,4,1,00:00:00:00:00:33,3,0,0,1
1746869425.7555435,4,2,00:00:00:00:00:57,4,0,0,1
1746869425.7555435,4,4,00:00:00:00:00:23,3,0,0,1
1746869425.7555435,4,2,00:00:00:00:00:25,3,0,0,1
1746869425.7555435,4,3,00:00:00:00:00:50,4,7,686,0
1746869425.7555435,4,2,00:00:00:00:00:41,3,0,0,0
1746869425.7555435,4,4,00:00:00:00:00:05,2,0,0,0
1746869425.7555435,4,3,00:00:00:00:00:1f,2,0,0,0
1746869425.7555435,4,3,00:00:00:00:00:57,4,0,0,0
1746869425.7555435,4,4,00:00:00:00:00:18,3,5,490,0
1746869425.7555435,4,2,00:00:00:00:00:3e,1,0,0,0
1746869425.7555435,4,4,00:00:00:00:00:1f,2,0,0,0
1746869425.7555435,4,-,-,4294967293,282083,31647576,143
1746869435.819369,4,2,00:00:00:00:00:23,4,0,0,79
1746869435.819369,4,2,00:00:00:00:00:42,3,0,0,68
1746869435.819369,4,2,00:00:00:00:00:3e,4,0,0,62
1746869435.819369,4,4,00:00:00:00:00:33,3,0,0,54
1746869435.819369,4,3,00:00:00:00:00:2c,3,0,0,54
1746869435.819369,4,3,00:00:00:00:00:11,3,0,0,50
1746869435.819369,4,4,00:00:00:00:00:52,4,0,0,47
1746869435.819369,4,4,00:00:00:00:00:52,4,0,0,47
1746869435.819369,4,2,00:00:00:00:00:3d,2,0,0,45
1746869435.819369,4,4,00:00:00:00:00:5a,4,0,0,45
1746869435.819369,4,4,00:00:00:00:00:39,1,0,0,42
1746869435.819369,4,2,00:00:00:00:00:3f,3,0,0,42
1746869435.819369,4,4,00:00:00:00:00:34,2,45,3234,33
1746869435.819369,4,3,00:00:00:00:00:0d,2,0,0,30
1746869435.819369,4,3,00:00:00:00:00:0d,3,0,0,28
1746869435.819369,4,2,00:00:00:00:00:09,2,0,0,28
1746869435.819369,4,3,00:00:00:00:00:13,4,0,0,27
1746869435.819369,4,4,00:00:00:00:00:1b,1,0,0,26
1746869435.819369,4,4,00:00:00:00:00:23,3,1,98,25
1746869435.819369,4,4,00:00:00:00:00:36,2,0,0,22
1746869435.819369,4,3,00:00:00:00:00:23,2,0,0,22
1746869435.819369,4,4,00:00:00:00:00:05,1,0,0,21
1746869435.819369,4,4,00:00:00:00:00:51,2,0,0,21
1746869435.819369,4,2,00:00:00:00:00:21,2,0,0,21
1746869435.819369,4,4,00:00:00:00:00:17,1,0,0,20
1746869435.819369,4,3,00:00:00:00:00:43,1,0,0,20
1746869435.819369,4,2,00:00:00:00:00:44,3,0,0,20
1746869435.819369,4,2,00:00:00:00:00:53,3,0,0,19
1746869435.819369,4,4,00:00:00:00:00:05,2,0,0,19
1746869435.819369,4,3,00:00:00:00:00:4b,1,0,0,18
1746869435.819369,4,3,00:00:00:00:00:0f,3,0,0,18
1746869435.819369,4,4,00:00:00:00:00:1a,1,0,0,17
1746869435.819369,4,4,00:00:00:00:00:4e,3,0,0,17
1746869435.819369,4,3,00:00:00:00:00:2b,3,0,0,16
1746869435.819369,4,3,00:00:00:00:00:43,3,0,0,16
1746869435.819369,4,3,00:00:00:00:00:4b,2,0,0,15
1746869435.819369,4,3,00:00:00:00:00:50,2,0,0,14
1746869435.819369,4,4,00:00:00:00:00:0a,4,7,518,14
1746869435.819369,4,4,00:00:00:00:00:0a,4,19,1526,14
1746869435.819369,4,3,00:00:00:00:00:4a,4,0,0,13
1746869435.819369,4,4,00:00:00:00:00:16,4,0,0,12
1746869435.819369,4,4,00:00:00:00:00:08,2,0,0,12
1746869435.819369,4,2,00:00:00:00:00:59,1,0,0,11
1746869435.819369,4,1,00:00:00:00:00:33,3,0,0,11
1746869435.819369,4,2,00:00:00:00:00:57,4,0,0,11
1746869435.819369,4,2,00:00:00:00:00:25,3,0,0,11
1746869435.819369,4,4,00:00:00:00:00:05,2,0,0,10
1746869435.819369,4,4,00:00:00:00:00:1f,2,0,0,10
1746869435.819369,4,4,00:00:00:00:00:14,4,0,0,9
1746869435.819369,4,3,00:00:00:00:00:1f,2,0,0,9
1746869435.819369,4,3,00:00:00:00:00:56,2,0,0,8
1746869435.819369,4,3,00:00:00:00:00:1f,2,0,0,7
1746869435.819369,4,2,00:00:00:00:00:56,4,0,0,7
1746869435.819369,4,2,00:00:00:00:00:34,4,23,1918,7
1746869435.819369,4,2,00:00:00:00:00:14,1,0,0,7
1746869435.819369,4,4,00:00:00:00:00:4d,1,1,42,7
1746869435.819369,4,3,00:00:00:00:00:47,2,0,0,7
1746869435.819369,4,4,00:00:00:00:00:2d,3,0,0,7
1746869435.819369,4,4,00:00:00:00:00:2d,2,0,0,6
1746869435.819369,4,2,00:00:00:00:00:3a,2,2,84,6
1746869435.819369,4,1,00:00:00:00:00:39,4,0,0,6
1746869435.819369,4,3,00:00:00:00:00:2b,1,0,0,6
1746869435.819369,4,4,00:00:00:00:00:23,3,0,0,6
1746869435.819369,4,2,00:00:00:00:00:3e,2,0,0,5
1746869435.819369,4,3,00:00:00:00:00:0d,3,0,0,5
1746869435.819369,4,3,00:00:00:00:00:3d,3,3,126,5
1746869435.819369,4,4,00:00:00:00:00:34,4,0,0,5
1746869435.819369,4,3,00:00:00:00:00:1c,4,0,0,5
1746869435.819369,4,3,00:00:00:00:00:50,1,17,1666,4
1746869435.819369,4,1,00:00:00:00:00:39,4,0,0,4
1746869435.819369,4,2,00:00:00:00:00:53,2,1,42,4
1746869435.819369,4,3,00:00:00:00:00:39,2,0,0,4
1746869435.819369,4,3,00:00:00:00:00:39,2,5,378,4
1746869435.819369,4,4,00:00:00:00:00:17,4,0,0,3
1746869435.819369,4,4,00:00:00:00:00:43,2,0,0,3
1746869435.819369,4,4,00:00:00:00:00:43,2,9,378,3
1746869435.819369,4,2,00:00:00:00:00:3a,4,9,714,2
1746869435.819369,4,3,00:00:00:00:00:3a,4,0,0,2
1746869435.819369,4,4,00:00:00:00:00:27,2,0,0,2
1746869435.819369,4,4,00:00:00:00:00:0f,4,0,0,2
1746869435.819369,4,3,00:00:00:00:00:44,2,0,0,2
1746869435.819369,4,3,00:00:00:00:00:4f,3,0,0,2
1746869435.819369,4,2,00:00:00:00:00:31,3,11,910,2
1746869435.819369,4,4,00:00:00:00:00:18,1,5,490,1
1746869435.819369,4,2,00:00:00:00:00:1f,3,0,0,1
1746869435.819369,4,2,00:00:00:00:00:16,4,0,0,1
1746869435.819369,4,2,00:00:00:00:00:41,2,0,0,1
1746869435.819369,4,2,00:00:00:00:00:14,3,0,0,1
1746869435.819369,4,3,00:00:00:00:00:02,2,0,0,0
1746869435.819369,4,3,00:00:00:00:00:32,3,0,0,0
1746869435.819369,4,3,00:00:00:00:00:3e,2,0,0,0
1746869435.819369,4,3,00:00:00:00:00:0a,1,6,476,0
1746869435.819369,4,3,00:00:00:00:00:57,4,0,0,0
1746869435.819369,4,2,00:00:00:00:00:33,4,0,0,0
1746869435.819369,4,3,00:00:00:00:00:59,4,0,0,0
1746869435.819369,4,2,00:00:00:00:00:1d,1,0,0,0
1746869435.819369,4,3,00:00:00:00:00:30,3,0,0,0
1746869435.819369,4,3,00:00:00:00:00:3d,2,1,98,0
1746869435.819369,4,3,00:00:00:00:00:02,2,0,0,0
1746869435.819369,4,3,00:00:00:00:00:30,3,0,0,0
1746869435.819369,4,4,00:00:00:00:00:35,1,5,322,0
1746869435.819369,4,3,00:00:00:00:00:56,2,1,42,0
1746869435.819369,4,-,-,4294967293,299627,33588423,153
1746869446.0421822,4,2,00:00:00:00:00:23,4,0,0,89
1746869446.0421822,4,2,00:00:00:00:00:42,3,0,0,78
1746869446.0421822,4,2,00:00:00:00:00:3e,4,0,0,72
1746869446.0421822,4,4,00:00:00:00:00:33,3,0,0,64
1746869446.0421822,4,3,00:00:00:00:00:2c,3,0,0,64
1746869446.0421822,4,3,00:00:00:00:00:11,3,0,0,60
1746869446.0421822,4,4,00:00:00:00:00:52,4,0,0,57
1746869446.0421822,4,4,00:00:00:00:00:52,4,0,0,57
1746869446.0421822,4,2,00:00:00:00:00:3d,2,0,0,55
1746869446.0421822,4,4,00:00:00:00:00:5a,4,0,0,55
1746869446.0421822,4,4,00:00:00:00:00:39,1,0,0,52
1746869446.0421822,4,2,00:00:00:00:00:3f,3,0,0,52
1746869446.0421822,4,4,00:00:00:00:00:34,2,47,3318,43
1746869446.0421822,4,3,00:00:00:00:00:0d,2,0,0,40
1746869446.0421822,4,3,00:00:00:00:00:0d,3,0,0,38
1746869446.0421822,4,2,00:00:00:00:00:09,2,0,0,38
1746869446.0421822,4,3,00:00:00:00:00:13,4,0,0,37
1746869446.0421822,4,4,00:00:00:00:00:1b,1,0,0,36
1746869446.0421822,4,4,00:00:00:00:00:36,2,0,0,32
1746869446.0421822,4,3,00:00:00:00:00:23,2,0,0,32
1746869446.0421822,4,4,00:00:00:00:00:05,1,0,0,31
1746869446.0421822,4,4,00:00:00:00:00:51,2,0,0,31
1746869446.0421822,4,2,00:00:00:00:00:21,2,0,0,31
1746869446.0421822,4,4,00:00:00:00:00:17,1,0,0,30
1746869446.0421822,4,2,00:00:00:00:00:44,3,0,0,30
1746869446.0421822,4,2,00:00:00:00:00:53,3,0,0,29
1746869446.0421822,4,4,00:00:00:00:00:05,2,0,0,29
1746869446.0421822,4,3,00:00:00:00:00:4b,1,0,0,28
1746869446.0421822,4,3,00:00:00:00:00:0f,3,0,0,28
1746869446.0421822,4,4,00:00:00:00:00:1a,1,0,0,27
1746869446.0421822,4,4,00:00:00:00:00:4e,3,0,0,27
1746869446.0421822,4,3,00:00:00:00:00:2b,3,0,0,26
1746869446.0421822,4,3,00:00:00:00:00:4b,2,0,0,25
1746869446.0421822,4,3,00:00:00:00:00:50,2,0,0,24
1746869446.0421822,4,3,00:00:00:00:00:4a,4,0,0,23
1746869446.0421822,4,4,00:00:00:00:00:16,4,0,0,22
1746869446.0421822,4,4,00:00:00:00:00:08,2,0,0,22
1746869446.0421822,4,2,00:00:00:00:00:59,1,0,0,21
1746869446.0421822,4,2,00:00:00:00:00:57,4,0,0,21
1746869446.0421822,4,2,00:00:00:00:00:25,3,0,0,21
1746869446.0421822,4,4,00:00:00:00:00:05,2,0,0,20
1746869446.0421822,4,4,00:00:00:00:00:1f,2,0,0,20
1746869446.0421822,4,4,00:00:00:00:00:14,4,0,0,19
1746869446.0421822,4,3,00:00:00:00:00:1f,2,0,0,19
1746869446.0421822,4,3,00:00:00:00:00:56,2,0,0,18
1746869446.0421822,4,3,00:00:00:00:00:1f,2,0,0,17
1746869446.0421822,4,2,00:00:00:00:00:56,4,0,0,17
1746869446.0421822,4,2,00:00:00:00:00:14,1,0,0,17
1746869446.0421822,4,4,00:00:00:00:00:4d,1,5,210,17
1746869446.0421822,4,3,00:00:00:00:00:47,2,0,0,17
1746869446.0421822,4,1,00:00:00:00:00:39,4,0,0,16
1746869446.0421822,4,3,00:00:00:00:00:2b,1,0,0,16
1746869446.0421822,4,4,00:00:00:00:00:23,3,0,0,16
1746869446.0421822,4,2,00:00:00:00:00:3e,2,0,0,15
1746869446.0421822,4,3,00:00:00:00:00:0d,3,0,0,15
1746869446.0421822,4,3,00:00:00:00:00:3d,3,6,252,15
1746869446.0421822,4,1,00:00:00:00:00:39,4,0,0,14
1746869446.0421822,4,4,00:00:00:00:00:17,4,0,0,13
1746869446.0421822,4,4,00:00:00:00:00:43,2,11,462,13
1746869446.0421822,4,3,00:00:00:00:00:3a,4,0,0,12
1746869446.0421822,4,3,00:00:00:00:00:44,2,0,0,12
1746869446.0421822,4,3,00:00:00:00:00:4f,3,0,0,12
1746869446.0421822,4,2,00:00:00:00:00:1f,3,0,0,11
1746869446.0421822,4,2,00:00:00:00:00:16,4,0,0,11
1746869446.0421822,4,2,00:00:00:00:00:14,3,0,0,11
1746869446.0421822,4,3,00:00:00:00:00:32,3,0,0,10
1746869446.0421822,4,3,00:00:00:00:00:59,4,0,0,10
1746869446.0421822,4,3,00:00:00:00:00:3d,2,1,98,10
1746869446.0421822,4,3,00:00:00:00:00:30,3,0,0,10
1746869446.0421822,4,3,00:00:00:00:00:56,2,13,1106,10
1746869446.0421822,4,4,00:00:00:00:00:34,4,0,0,9
1746869446.0421822,4,4,00:00:00:00:00:2d,3,0,0,9
1746869446.0421822,4,3,00:00:00:00:00:5a,3,0,0,9
1746869446.0421822,4,2,00:00:00:00:00:26,4,0,0,9
1746869446.0421822,4,2,00:00:00:00:00:08,3,0,0,8
1746869446.0421822,4,3,00:00:00:00:00:57,4,0,0,7
1746869446.0421822,4,2,00:00:00:00:00:1d,4,12,1008,7
1746869446.0421822,4,4,00:00:00:00:00:27,4,7,294,7
1746869446.0421822,4,4,00:00:00:00:00:23,3,1,98,7
1746869446.0421822,4,4,00:00:00:00:00:0f,4,0,0,7
1746869446.0421822,4,3,00:00:00:00:00:02,2,0,0,7
1746869446.0421822,4,1,00:00:00:00:00:33,3,0,0,6
1746869446.0421822,4,4,00:00:00:00:00:2d,3,1,42,5
1746869446.0421822,4,2,00:00:00:00:00:51,4,4,280,5
1746869446.0421822,4,3,00:00:00:00:00:30,3,0,0,4
1746869446.0421822,4,2,00:00:00:00:00:53,2,10,420,4
1746869446.0421822,4,4,00:00:00:00:00:2d,3,2,84,4
1746869446.0421822,4,4,00:00:00:00:00:43,1,0,0,4
1746869446.0421822,4,3,00:00:00:00:00:42,2,0,0,4
1746869446.0421822,4,2,00:00:00:00:00:34,4,23,1918,4
1746869446.0421822,4,3,00:00:00:00:00:0e,3,0,0,4
1746869446.0421822,4,3,00:00:00:00:00:30,3,0,0,4
1746869446.0421822,4,3,00:00:00:00:00:43,1,0,0,4
1746869446.0421822,4,3,00:00:00:00:00:43,1,0,0,3
1746869446.0421822,4,4,00:00:00:00:00:0a,4,7,518,3
1746869446.0421822,4,3,00:00:00:00:00:1c,3,0,0,3
1746869446.0421822,4,3,00:00:00:00:00:3e,2,0,0,3
1746869446.0421822,4,2,00:00:00:00:00:42,2,10,924,3
1746869446.0421822,4,2,00:00:00:00:00:31,4,22,1820,3
1746869446.0421822,4,2,00:00:00:00:00:41,3,0,0,2
1746869446.0421822,4,4,00:00:00:00:00:18,1,5,490,2
1746869446.0421822,4,2,00:00:00:00:00:3a,4,9,714,2
1746869446.0421822,4,3,00:00:00:00:00:39,4,0,0,2
1746869446.0421822,4,3,00:00:00:00:00:44,1,0,0,2
1746869446.0421822,4,3,00:00:00:00:00:39,4,20,1680,2
1746869446.0421822,4,3,00:00:00:00:00:50,3,23,2086,2
1746869446.0421822,4,3,00:00:00:00:00:1c,3,0,0,1
1746869446.0421822,4,4,00:00:00:00:00:02,1,3,294,1
1746869446.0421822,4,3,00:00:00:00:00:52,4,0,0,1
1746869446.0421822,4,3,00:00:00:00:00:52,4,0,0,1
1746869446.0421822,4,2,00:00:00:00:00:33,3,0,0,1
1746869446.0421822,4,3,00:00:00:00:00:39,3,0,0,1
1746869446.0421822,4,3,00:00:00:00:00:0a,3,18,1484,1
1746869446.0421822,4,2,00:00:00:00:00:3a,4,2,84,1
1746869446.0421822,4,2,00:00:00:00:00:16,4,0,0,0
1746869446.0421822,4,4,00:00:00:00:00:0f,3,0,0,0
1746869446.0421822,4,4,00:00:00:00:00:1d,2,0,0,0
1746869446.0421822,4,4,00:00:00:00:00:35,4,5,322,0
1746869446.0421822,4,2,00:00:00:00:00:0d,2,0,0,0
1746869446.0421822,4,3,00:00:00:00:00:02,1,0,0,0
1746869446.0421822,4,4,00:00:00:00:00:0a,2,30,2436,0
1746869446.0421822,4,4,00:00:00:00:00:56,1,0,0,0
1746869446.0421822,4,-,-,4294967293,317160,35450404,163
1746869455.9004536,4,2,00:00:00:00:00:23,4,0,0,99
1746869455.9004536,4,2,00:00:00:00:00:42,3,0,0,88
1746869455.9004536,4,2,00:00:00:00:00:3e,4,0,0,82
1746869455.9004536,4,4,00:00:00:00:00:33,3,0,0,74
1746869455.9004536,4,3,00:00:00:00:00:2c,3,0,0,74
1746869455.9004536,4,3,00:00:00:00:00:11,3,0,0,70
1746869455.9004536,4,4,00:00:00:00:00:52,4,0,0,67
1746869455.9004536,4,4,00:00:00:00:00:52,4,0,0,67
1746869455.9004536,4,2,00:00:00:00:00:3d,2,0,0,65
1746869455.9004536,4,4,00:00:00:00:00:5a,4,0,0,65
1746869455.9004536,4,4,00:00:00:00:00:39,1,0,0,62
1746869455.9004536,4,2,00:00:00:00:00:3f,3,0,0,62
1746869455.9004536,4,4,00:00:00:00:00:34,2,47,3318,53
1746869455.9004536,4,3,00:00:00:00:00:0d,2,0,0,50
1746869455.9004536,4,3,00:00:00:00:00:0d,3,0,0,48
1746869455.9004536,4,2,00:00:00:00:00:09,2,0,0,48
1746869455.9004536,4,3,00:00:00:00:00:13,4,0,0,47
1746869455.9004536,4,4,00:00:00:00:00:1b,1,0,0,46
1746869455.9004536,4,4,00:00:00:00:00:36,2,0,0,42
1746869455.9004536,4,3,00:00:00:00:00:23,2,0,0,42
1746869455.9004536,4,4,00:00:00:00:00:05,1,0,0,41
1746869455.9004536,4,4,00:00:00:00:00:51,2,0,0,41
1746869455.9004536,4,2,00:00:00:00:00:21,2,0,0,41
1746869455.9004536,4,4,00:00:00:00:00:17,1,0,0,41
1746869455.9004536,4,2,00:00:00:00:00:44,3,0,0,40
1746869455.9004536,4,2,00:00:00:00:00:53,3,0,0,39
1746869455.9004536,4,4,00:00:00:00:00:05,2,0,0,39
1746869455.9004536,4,3,00:00:00:00:00:4b,1,0,0,38
1746869455.9004536,4,3,00:00:00:00:00:0f,3,0,0,38
