timestamp,dpid,port_no,rx_packets,rx_bytes,rx_errors,tx_packets,tx_bytes,tx_errors
1746870063.0793464,2,3,83227,8632647,0,88661,9470879,0
1746870063.0793464,2,4,82784,8672917,0,89376,9505044,0
1746870063.0793464,2,4294967294,0,0,0,0,0,0
1746870072.6431751,2,1,83432,8859027,0,96525,10199858,0
1746870072.6431751,2,2,85532,8983436,0,95543,10114143,0
1746870072.6431751,2,3,87846,9082767,0,93515,9960539,0
1746870072.6431751,2,4,87382,9122827,0,94190,9990196,0
1746870072.6431751,2,4294967294,0,0,0,0,0,0
1746870080.7987607,2,1,87888,9329690,0,101590,10696299,0
1746870080.7987607,2,2,90166,9463433,0,100516,10602567,0
1746870080.7987607,2,3,92620,9568069,0,98433,10443387,0
1746870080.7987607,2,4,92046,9605493,0,99034,10465681,0
1746870080.7987607,2,4294967294,0,0,0,0,0,0
1746870089.4202516,2,1,92125,9780381,0,106488,11173668,0
1746870089.4202516,2,2,94759,9938329,0,105286,11069370,0
1746870089.4202516,2,3,97267,10043570,0,103171,10908869,0
1746870089.4202516,2,4,96563,10071487,0,103794,10931530,0
1746870089.4202516,2,4294967294,0,0,0,0,0,0
1746870103.2498176,2,1,96730,10238286,0,111731,11689767,0
1746870103.2498176,2,2,99708,10419942,0,110444,11580089,0
1746870103.2498176,2,3,102137,10510717,0,108237,11412429,0
1746870103.2498176,2,4,101588,10556730,0,108884,11436264,0
1746870103.2498176,2,4294967294,0,0,0,0,0,0
1746871235.5586689,2,1,3496,376906,0,3978,426944,0
1746871235.5586689,2,2,3548,381413,0,3948,425142,0
1746871235.5586689,2,3,3569,381893,0,3937,423573,0
1746871235.5586689,2,4,3585,383309,0,3944,423829,0
1746871235.5586689,2,4294967294,0,0,0,0,0,0
1746871260.4552681,2,1,8748,948935,0,9899,1057220,0
1746871260.4552681,2,2,8805,953420,0,9858,1054227,0
1746871260.4552681,2,3,8823,955144,0,9831,1052506,0
1746871260.4552681,2,4,8812,953337,0,9820,1050968,0
1746871260.4552681,2,4294967294,0,0,0,0,0,0
1746871270.3062696,2,1,13798,1473757,0,15539,1638556,0
1746871270.3062696,2,2,13857,1478003,0,15495,1633492,0
1746871270.3062696,2,3,13850,1476869,0,15467,1630775,0
1746871270.3062696,2,4,13872,1478219,0,15459,1632254,0
1746871270.3062696,2,4294967294,0,0,0,0,0,0
1746871280.0810962,2,1,18980,2040534,0,21352,2243129,0
1746871280.0810962,2,2,19082,2048022,0,21306,2237602,0
1746871280.0810962,2,3,19080,2048364,0,21305,2239693,0
1746871280.0810962,2,4,19109,2048470,0,21293,2238799,0
1746871280.0810962,2,4294967294,0,0,0,0,0,0
1746871290.69145,2,1,24219,2616256,0,27226,2916332,0
1746871290.69145,2,2,24373,2624111,0,27139,2911511,0
1746871290.69145,2,3,24343,2620120,0,27154,2911497,0
1746871290.69145,2,4,24369,2622131,0,27212,2918086,0
1746871290.69145,2,4294967294,0,0,0,0,0,0
1746871301.364568,2,1,29406,3112686,0,32962,3514102,0
1746871301.364568,2,2,29642,3130137,0,32853,3505674,0
1746871301.364568,2,3,29480,3111016,0,32825,3501883,0
1746871301.364568,2,4,29360,3103448,0,32913,3510262,0
1746871301.364568,2,4294967294,0,0,0,0,0,0
1746871311.2804637,2,1,34611,3717406,0,38782,4163616,0
1746871311.2804637,2,2,34906,3726531,0,38572,4146231,0
1746871311.2804637,2,3,34745,3702931,0,38408,4126735,0
1746871311.2804637,2,4,34328,3659566,0,38657,4151817,0
1746871311.2804637,2,4294967294,0,0,0,0,0,0
1746871729.2744355,2,1,5125,715589,0,5761,822385,0
1746871729.2744355,2,2,5178,721479,0,5708,819674,0
1746871729.2744355,2,3,5241,716529,0,5739,825942,0
1746871729.2744355,2,4,5208,719405,0,5722,822026,0
1746871729.2744355,2,4294967294,0,0,0,0,0,0
1746871743.404826,2,1,10321,1463035,0,11640,1674982,0
1746871743.404826,2,2,10557,1496412,0,11587,1668862,0
1746871743.404826,2,3,10547,1459170,0,11547,1672916,0
1746871743.404826,2,4,10417,1462983,0,11573,1671781,0
1746871743.404826,2,4294967294,0,0,0,0,0,0
1746871751.9664376,2,1,15517,2268082,0,17542,2399191,0
1746871751.9664376,2,2,15978,2327305,0,17414,2383816,0
1746871751.9664376,2,3,15867,2271906,0,17400,2397284,0
1746871751.9664376,2,4,15713,2272281,0,17467,2396690,0
1746871751.9664376,2,4294967294,0,0,0,0,0,0
1746871762.831497,2,1,20727,2959274,0,23375,3209049,0
1746871762.831497,2,2,21331,3016743,0,23098,3173343,0
1746871762.831497,2,3,21040,2951061,0,23246,3218130,0
1746871762.831497,2,4,21035,2971747,0,23196,3195707,0
1746871762.831497,2,4294967294,0,0,0,0,0,0
1746871774.954091,2,1,25929,3599782,0,29156,4092499,0
1746871774.954091,2,2,26614,3656624,0,28770,4043137,0
1746871774.954091,2,3,26194,3566976,0,29157,4128548,0
1746871774.954091,2,4,26322,3610646,0,28731,4048276,0
1746871774.954091,2,4294967294,0,0,0,0,0,0
1746871784.6093044,2,1,30825,4233337,0,34598,4796363,0
1746871784.6093044,2,2,31619,4304596,0,34064,4730737,0
1746871784.6093044,2,3,31018,4166404,0,34666,4840095,0
1746871784.6093044,2,4,31216,4234190,0,34087,4740378,0
1746871784.6093044,2,4294967294,0,0,0,0,0,0
1746871793.5802166,2,1,36048,5040699,0,40424,5498427,0
1746871793.5802166,2,2,36963,5118657,0,39732,5417512,0
1746871793.5802166,2,3,36020,4922150,0,40558,5556433,0
1746871793.5802166,2,4,36521,5042185,0,39845,5441232,0
1746871793.5802166,2,4294967294,0,0,0,0,0,0
1746871803.6534462,2,1,41192,5707184,0,46105,6188877,0
1746871803.6534462,2,2,42243,5782657,0,45282,6089810,0
1746871803.6534462,2,3,41057,5551297,0,46288,6255760,0
1746871803.6534462,2,4,41698,5692633,0,45436,6116494,0
1746871803.6534462,2,4294967294,0,0,0,0,0,0
1746871816.1417415,2,1,46205,6308696,0,51703,7043090,0
1746871816.1417415,2,2,47457,6391901,0,50730,6918050,0
1746871816.1417415,2,3,46066,6130395,0,51988,7132252,0
1746871816.1417415,2,4,46794,6286989,0,50867,6944744,0
1746871816.1417415,2,4294967294,0,0,0,0,0,0
1746871827.2322962,2,1,51164,6911549,0,57164,7742157,0
1746871827.2322962,2,2,52577,7001657,0,56091,7614490,0
1746871827.2322962,2,3,50882,6696570,0,57610,7857716,0
1746871827.2322962,2,4,51686,6873109,0,56217,7636917,0
1746871827.2322962,2,4294967294,0,0,0,0,0,0
1746871836.6300862,2,1,56085,7613871,0,62535,8364364,0
1746871836.6300862,2,2,57667,7711188,0,61373,8228050,0
1746871836.6300862,2,3,55520,7321256,0,63067,8496573,0
1746871836.6300862,2,4,56677,7564497,0,61563,8256542,0
1746871836.6300862,2,4294967294,0,0,0,0,0,0
1746871846.613185,2,1,60956,8260518,0,67930,9010626,0
1746871846.613185,2,2,62679,8355637,0,66596,8853925,0
1746871846.613185,2,3,60332,7950156,0,68392,9140443,0
1746871846.613185,2,4,61788,8221873,0,66844,8889829,0
1746871846.613185,2,4294967294,0,0,0,0,0,0
1746871857.9812348,2,1,65622,8798136,0,73116,9650975,0
1746871857.9812348,2,2,67529,8896273,0,71644,9476079,0
1746871857.9812348,2,3,65122,8472834,0,73739,9809670,0
1746871857.9812348,2,4,66677,8763473,0,71892,9519239,0
1746871857.9812348,2,4294967294,0,0,0,0,0,0
1746871870.092884,2,1,70240,9342486,0,78225,10374191,0
1746871870.092884,2,2,72338,9448373,0,76616,10181724,0
1746871870.092884,2,3,69830,9002216,0,79005,10550798,0
1746871870.092884,2,4,71456,9317197,0,76851,10224334,0
1746871870.092884,2,4294967294,0,0,0,0,0,0
1746871879.97734,2,1,74804,9877018,0,83241,10946113,0
1746871879.97734,2,2,77152,10001854,0,81613,10755912,0
