timestamp,dpid,mfr_desc,hw_desc,sw_desc,serial_num,dp_desc
1746869201.2460394,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869259.3257973,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869282.6345499,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869298.5065222,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869309.0922158,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869318.9210253,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869328.4260163,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869338.9211354,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869348.8842478,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869359.7659993,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869370.5323179,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869381.0280852,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869391.8246894,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869402.6304777,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869413.1788986,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869423.7294717,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869433.9440908,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869443.5624537,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869454.205403,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869464.2286408,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869473.8825035,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869482.8219573,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869491.8133838,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869505.880095,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869546.6324067,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869573.2481506,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869595.4177825,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869623.9547362,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869878.330371,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869901.67669,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869919.7451186,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869929.8194833,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869939.212152,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869948.7212262,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869959.0149229,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869970.2035813,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869980.9421642,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746869991.0821373,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746870000.8915455,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746870011.6570866,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746870022.5237374,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746870033.683569,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746870044.6017957,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746870053.9172873,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746870064.1073952,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746870073.098806,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746870082.5677383,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746870092.2436347,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871232.6088583,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871256.0949783,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871268.859246,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871279.249238,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871289.4245343,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871298.8761454,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871309.2634678,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871724.4039986,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871740.610897,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871753.0489075,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871763.3475237,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
1746871772.1017606,11,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's11'
