timestamp,dpid,in_port,eth_dst,out_port,packet_count,byte_count,duration_sec
1746869464.5540938,1,1,00:00:00:00:00:33,2,0,0,55
1746869464.5540938,1,2,00:00:00:00:00:33,1,9,882,54
1746869464.5540938,1,3,00:00:00:00:00:34,3,0,0,50
1746869464.5540938,1,3,00:00:00:00:00:3f,2,0,0,50
1746869464.5540938,1,3,00:00:00:00:00:39,2,0,0,46
1746869464.5540938,1,1,00:00:00:00:00:37,2,0,0,44
1746869464.5540938,1,2,00:00:00:00:00:2e,3,0,0,41
1746869464.5540938,1,2,00:00:00:00:00:2e,3,0,0,40
1746869464.5540938,1,2,00:00:00:00:00:57,1,0,0,34
1746869464.5540938,1,3,00:00:00:00:00:56,2,0,0,32
1746869464.5540938,1,1,00:00:00:00:00:01,2,0,0,31
1746869464.5540938,1,2,00:00:00:00:00:16,1,0,0,30
1746869464.5540938,1,3,00:00:00:00:00:57,2,0,0,29
1746869464.5540938,1,3,00:00:00:00:00:1b,2,0,0,29
1746869464.5540938,1,1,00:00:00:00:00:4b,1,0,0,29
1746869464.5540938,1,1,00:00:00:00:00:36,1,0,0,28
1746869464.5540938,1,1,00:00:00:00:00:23,3,0,0,27
1746869464.5540938,1,1,00:00:00:00:00:16,3,0,0,27
1746869464.5540938,1,1,00:00:00:00:00:4b,2,0,0,27
1746869464.5540938,1,2,00:00:00:00:00:14,1,0,0,27
1746869464.5540938,1,2,00:00:00:00:00:4b,1,0,0,27
1746869464.5540938,1,2,00:00:00:00:00:0a,1,0,0,27
1746869464.5540938,1,1,00:00:00:00:00:59,2,0,0,25
1746869464.5540938,1,2,00:00:00:00:00:36,1,0,0,25
1746869464.5540938,1,2,00:00:00:00:00:0a,2,0,0,24
1746869464.5540938,1,3,00:00:00:00:00:05,1,0,0,24
1746869464.5540938,1,1,00:00:00:00:00:3d,3,0,0,23
1746869464.5540938,1,2,00:00:00:00:00:59,1,0,0,22
1746869464.5540938,1,3,00:00:00:00:00:0f,1,0,0,22
1746869464.5540938,1,1,00:00:00:00:00:55,3,0,0,22
1746869464.5540938,1,1,00:00:00:00:00:0a,2,0,0,22
1746869464.5540938,1,2,00:00:00:00:00:56,2,0,0,21
1746869464.5540938,1,2,00:00:00:00:00:36,2,0,0,21
1746869464.5540938,1,3,00:00:00:00:00:4b,1,0,0,21
1746869464.5540938,1,2,00:00:00:00:00:3f,3,0,0,20
1746869464.5540938,1,3,00:00:00:00:00:4b,2,0,0,20
1746869464.5540938,1,1,00:00:00:00:00:21,3,0,0,20
1746869464.5540938,1,3,00:00:00:00:00:1a,1,0,0,20
1746869464.5540938,1,2,00:00:00:00:00:4a,3,0,0,19
1746869464.5540938,1,2,00:00:00:00:00:3a,2,0,0,19
1746869464.5540938,1,3,00:00:00:00:00:0a,1,0,0,19
1746869464.5540938,1,2,00:00:00:00:00:3a,3,0,0,17
1746869464.5540938,1,3,00:00:00:00:00:1f,1,0,0,17
1746869464.5540938,1,3,00:00:00:00:00:0d,3,0,0,17
1746869464.5540938,1,2,00:00:00:00:00:59,1,0,0,17
1746869464.5540938,1,3,00:00:00:00:00:43,3,0,0,17
1746869464.5540938,1,1,00:00:00:00:00:0a,3,0,0,16
1746869464.5540938,1,1,00:00:00:00:00:43,3,0,0,13
1746869464.5540938,1,3,00:00:00:00:00:3e,1,0,0,12
1746869464.5540938,1,1,00:00:00:00:00:41,2,0,0,12
1746869464.5540938,1,2,00:00:00:00:00:28,2,0,0,11
1746869464.5540938,1,3,00:00:00:00:00:0f,2,0,0,10
1746869464.5540938,1,1,00:00:00:00:00:2b,2,0,0,10
1746869464.5540938,1,3,00:00:00:00:00:3a,3,0,0,9
1746869464.5540938,1,3,00:00:00:00:00:59,1,0,0,9
1746869464.5540938,1,2,00:00:00:00:00:25,1,0,0,9
1746869464.5540938,1,1,00:00:00:00:00:23,2,0,0,8
1746869464.5540938,1,1,00:00:00:00:00:08,3,0,0,8
1746869464.5540938,1,2,00:00:00:00:00:2b,3,0,0,8
1746869464.5540938,1,3,00:00:00:00:00:2b,3,0,0,7
1746869464.5540938,1,2,00:00:00:00:00:56,1,0,0,7
1746869464.5540938,1,3,00:00:00:00:00:4d,1,1,42,6
1746869464.5540938,1,2,00:00:00:00:00:22,1,0,0,6
1746869464.5540938,1,1,00:00:00:00:00:57,2,0,0,6
1746869464.5540938,1,2,00:00:00:00:00:21,3,0,0,5
1746869464.5540938,1,3,00:00:00:00:00:57,1,0,0,4
1746869464.5540938,1,3,00:00:00:00:00:02,2,0,0,3
1746869464.5540938,1,1,00:00:00:00:00:47,3,0,0,2
1746869464.5540938,1,1,00:00:00:00:00:02,2,18,1540,2
1746869464.5540938,1,1,00:00:00:00:00:23,2,0,0,2
1746869464.5540938,1,2,00:00:00:00:00:33,2,0,0,1
1746869464.5540938,1,3,00:00:00:00:00:35,3,0,0,1
1746869464.5540938,1,1,00:00:00:00:00:3e,3,0,0,1
1746869464.5540938,1,3,00:00:00:00:00:50,2,0,0,1
1746869464.5540938,1,3,00:00:00:00:00:1d,1,0,0,0
1746869464.5540938,1,1,00:00:00:00:00:52,1,0,0,0
1746869464.5540938,1,1,00:00:00:00:00:05,3,0,0,0
1746869464.5540938,1,3,00:00:00:00:00:0a,2,0,0,0
1746869464.5540938,1,2,00:00:00:00:00:3d,2,0,0,0
1746869464.5540938,1,2,00:00:00:00:00:3d,2,0,0,0
1746869464.5540938,1,1,00:00:00:00:00:0a,3,0,0,0
1746869464.5540938,1,2,00:00:00:00:00:02,3,0,0,0
1746869464.5540938,1,-,-,4294967293,293223,32882170,183
1746869474.4454732,1,1,00:00:00:00:00:42,1,0,0,84
1746869474.4454732,1,2,00:00:00:00:00:39,3,0,0,74
1746869474.4454732,1,2,00:00:00:00:00:39,3,0,0,73
1746869474.4454732,1,3,00:00:00:00:00:33,1,0,0,70
1746869474.4454732,1,1,00:00:00:00:00:3d,2,0,0,68
1746869474.4454732,1,1,00:00:00:00:00:33,2,0,0,65
1746869474.4454732,1,2,00:00:00:00:00:33,1,9,882,64
1746869474.4454732,1,3,00:00:00:00:00:34,3,0,0,60
1746869474.4454732,1,3,00:00:00:00:00:3f,2,0,0,60
1746869474.4454732,1,3,00:00:00:00:00:39,2,0,0,56
1746869474.4454732,1,1,00:00:00:00:00:37,2,0,0,54
1746869474.4454732,1,2,00:00:00:00:00:2e,3,0,0,51
1746869474.4454732,1,2,00:00:00:00:00:2e,3,0,0,50
1746869474.4454732,1,2,00:00:00:00:00:57,1,0,0,44
1746869474.4454732,1,3,00:00:00:00:00:56,2,0,0,42
1746869474.4454732,1,1,00:00:00:00:00:01,2,0,0,41
1746869474.4454732,1,2,00:00:00:00:00:16,1,0,0,40
1746869474.4454732,1,3,00:00:00:00:00:57,2,0,0,39
1746869474.4454732,1,3,00:00:00:00:00:1b,2,0,0,39
1746869474.4454732,1,1,00:00:00:00:00:4b,1,0,0,39
1746869474.4454732,1,1,00:00:00:00:00:36,1,0,0,38
1746869474.4454732,1,1,00:00:00:00:00:23,3,0,0,37
1746869474.4454732,1,1,00:00:00:00:00:16,3,0,0,37
1746869474.4454732,1,1,00:00:00:00:00:4b,2,0,0,37
1746869474.4454732,1,2,00:00:00:00:00:14,1,0,0,37
1746869474.4454732,1,2,00:00:00:00:00:4b,1,0,0,37
1746869474.4454732,1,2,00:00:00:00:00:0a,1,0,0,37
1746869474.4454732,1,1,00:00:00:00:00:59,2,0,0,35
1746869474.4454732,1,2,00:00:00:00:00:36,1,0,0,35
1746869474.4454732,1,2,00:00:00:00:00:0a,2,0,0,34
1746869474.4454732,1,3,00:00:00:00:00:05,1,0,0,34
1746869474.4454732,1,1,00:00:00:00:00:3d,3,0,0,33
1746869474.4454732,1,2,00:00:00:00:00:59,1,0,0,32
1746869474.4454732,1,3,00:00:00:00:00:0f,1,0,0,32
1746869474.4454732,1,1,00:00:00:00:00:55,3,0,0,32
1746869474.4454732,1,1,00:00:00:00:00:0a,2,0,0,32
1746869474.4454732,1,2,00:00:00:00:00:56,2,0,0,31
1746869474.4454732,1,2,00:00:00:00:00:36,2,0,0,31
1746869474.4454732,1,3,00:00:00:00:00:4b,1,0,0,31
1746869474.4454732,1,2,00:00:00:00:00:3f,3,0,0,30
1746869474.4454732,1,3,00:00:00:00:00:4b,2,0,0,30
1746869474.4454732,1,1,00:00:00:00:00:21,3,0,0,30
1746869474.4454732,1,3,00:00:00:00:00:1a,1,0,0,30
1746869474.4454732,1,2,00:00:00:00:00:4a,3,0,0,29
1746869474.4454732,1,2,00:00:00:00:00:3a,2,0,0,29
1746869474.4454732,1,3,00:00:00:00:00:0a,1,0,0,29
1746869474.4454732,1,2,00:00:00:00:00:3a,3,0,0,27
1746869474.4454732,1,3,00:00:00:00:00:1f,1,0,0,27
1746869474.4454732,1,3,00:00:00:00:00:0d,3,0,0,27
1746869474.4454732,1,2,00:00:00:00:00:59,1,0,0,27
1746869474.4454732,1,3,00:00:00:00:00:43,3,0,0,27
1746869474.4454732,1,1,00:00:00:00:00:0a,3,0,0,26
1746869474.4454732,1,1,00:00:00:00:00:43,3,0,0,23
1746869474.4454732,1,3,00:00:00:00:00:3e,1,0,0,22
1746869474.4454732,1,1,00:00:00:00:00:41,2,0,0,22
1746869474.4454732,1,2,00:00:00:00:00:28,2,0,0,21
1746869474.4454732,1,3,00:00:00:00:00:0f,2,0,0,20
1746869474.4454732,1,1,00:00:00:00:00:2b,2,0,0,20
1746869474.4454732,1,3,00:00:00:00:00:3a,3,0,0,19
1746869474.4454732,1,2,00:00:00:00:00:25,1,0,0,19
1746869474.4454732,1,1,00:00:00:00:00:23,2,0,0,18
1746869474.4454732,1,2,00:00:00:00:00:2b,3,0,0,18
1746869474.4454732,1,3,00:00:00:00:00:2b,3,0,0,17
1746869474.4454732,1,2,00:00:00:00:00:56,1,0,0,17
1746869474.4454732,1,2,00:00:00:00:00:22,1,0,0,16
1746869474.4454732,1,2,00:00:00:00:00:21,3,0,0,15
1746869474.4454732,1,3,00:00:00:00:00:57,1,0,0,14
1746869474.4454732,1,3,00:00:00:00:00:02,2,0,0,13
1746869474.4454732,1,1,00:00:00:00:00:47,3,0,0,13
1746869474.4454732,1,1,00:00:00:00:00:02,2,24,1960,12
1746869474.4454732,1,2,00:00:00:00:00:33,2,0,0,11
1746869474.4454732,1,3,00:00:00:00:00:35,3,0,0,11
1746869474.4454732,1,1,00:00:00:00:00:3e,3,0,0,11
1746869474.4454732,1,3,00:00:00:00:00:1d,1,0,0,10
1746869474.4454732,1,1,00:00:00:00:00:52,1,0,0,10
1746869474.4454732,1,1,00:00:00:00:00:05,3,0,0,10
1746869474.4454732,1,2,00:00:00:00:00:3d,2,0,0,10
1746869474.4454732,1,2,00:00:00:00:00:3d,2,0,0,10
1746869474.4454732,1,1,00:00:00:00:00:56,1,0,0,9
1746869474.4454732,1,1,00:00:00:00:00:23,2,0,0,9
1746869474.4454732,1,1,00:00:00:00:00:08,2,0,0,9
1746869474.4454732,1,1,00:00:00:00:00:0a,3,0,0,9
1746869474.4454732,1,1,00:00:00:00:00:05,3,2,84,8
1746869474.4454732,1,1,00:00:00:00:00:57,1,0,0,8
1746869474.4454732,1,3,00:00:00:00:00:50,2,0,0,7
1746869474.4454732,1,1,00:00:00:00:00:42,2,0,0,7
1746869474.4454732,1,2,00:00:00:00:00:43,2,0,0,7
1746869474.4454732,1,3,00:00:00:00:00:56,2,0,0,6
1746869474.4454732,1,3,00:00:00:00:00:39,2,0,0,5
1746869474.4454732,1,2,00:00:00:00:00:02,3,0,0,5
1746869474.4454732,1,2,00:00:00:00:00:3d,1,0,0,5
1746869474.4454732,1,3,00:00:00:00:00:43,2,0,0,5
1746869474.4454732,1,3,00:00:00:00:00:43,2,0,0,5
1746869474.4454732,1,3,00:00:00:00:00:39,2,0,0,5
1746869474.4454732,1,2,00:00:00:00:00:48,2,0,0,4
1746869474.4454732,1,2,00:00:00:00:00:51,2,0,0,4
1746869474.4454732,1,3,00:00:00:00:00:18,2,0,0,3
1746869474.4454732,1,3,00:00:00:00:00:44,3,0,0,3
1746869474.4454732,1,1,00:00:00:00:00:08,2,0,0,3
1746869474.4454732,1,2,00:00:00:00:00:33,2,10,756,3
1746869474.4454732,1,2,00:00:00:00:00:4e,3,0,0,3
1746869474.4454732,1,2,00:00:00:00:00:0d,3,0,0,3
1746869474.4454732,1,3,00:00:00:00:00:0a,3,0,0,3
1746869474.4454732,1,1,00:00:00:00:00:31,2,0,0,2
1746869474.4454732,1,1,00:00:00:00:00:3d,3,0,0,1
1746869474.4454732,1,2,00:00:00:00:00:36,3,0,0,1
1746869474.4454732,1,3,00:00:00:00:00:02,1,0,0,1
1746869474.4454732,1,1,00:00:00:00:00:0f,3,0,0,1
1746869474.4454732,1,3,00:00:00:00:00:4d,3,1,42,0
1746869474.4454732,1,2,00:00:00:00:00:02,3,2,84,0
1746869474.4454732,1,2,00:00:00:00:00:02,3,0,0,0
1746869474.4454732,1,1,00:00:00:00:00:0d,2,0,0,0
1746869474.4454732,1,3,00:00:00:00:00:59,1,0,0,0
1746869474.4454732,1,3,00:00:00:00:00:59,1,0,0,0
1746869474.4454732,1,-,-,4294967293,307490,34400784,193
1746869483.2869065,1,1,00:00:00:00:00:42,1,0,0,94
1746869483.2869065,1,2,00:00:00:00:00:39,3,0,0,84
1746869483.2869065,1,2,00:00:00:00:00:39,3,0,0,83
1746869483.2869065,1,3,00:00:00:00:00:33,1,0,0,80
1746869483.2869065,1,1,00:00:00:00:00:3d,2,0,0,78
1746869483.2869065,1,1,00:00:00:00:00:33,2,0,0,75
1746869483.2869065,1,2,00:00:00:00:00:33,1,9,882,74
1746869483.2869065,1,3,00:00:00:00:00:34,3,0,0,70
1746869483.2869065,1,3,00:00:00:00:00:3f,2,0,0,70
1746869483.2869065,1,3,00:00:00:00:00:39,2,0,0,66
1746869483.2869065,1,1,00:00:00:00:00:37,2,0,0,64
1746869483.2869065,1,2,00:00:00:00:00:2e,3,0,0,61
1746869483.2869065,1,2,00:00:00:00:00:2e,3,0,0,60
1746869483.2869065,1,2,00:00:00:00:00:57,1,0,0,54
1746869483.2869065,1,3,00:00:00:00:00:56,2,0,0,52
1746869483.2869065,1,1,00:00:00:00:00:01,2,0,0,51
1746869483.2869065,1,2,00:00:00:00:00:16,1,0,0,50
1746869483.2869065,1,3,00:00:00:00:00:57,2,0,0,49
1746869483.2869065,1,3,00:00:00:00:00:1b,2,0,0,49
1746869483.2869065,1,1,00:00:00:00:00:4b,1,0,0,49
1746869483.2869065,1,1,00:00:00:00:00:36,1,0,0,49
1746869483.2869065,1,1,00:00:00:00:00:23,3,0,0,47
1746869483.2869065,1,1,00:00:00:00:00:16,3,0,0,47
1746869483.2869065,1,1,00:00:00:00:00:4b,2,0,0,47
1746869483.2869065,1,2,00:00:00:00:00:14,1,0,0,47
1746869483.2869065,1,2,00:00:00:00:00:4b,1,0,0,47
1746869483.2869065,1,2,00:00:00:00:00:0a,1,0,0,47
1746869483.2869065,1,1,00:00:00:00:00:59,2,0,0,45
1746869483.2869065,1,2,00:00:00:00:00:36,1,0,0,45
1746869483.2869065,1,2,00:00:00:00:00:0a,2,0,0,44
1746869483.2869065,1,3,00:00:00:00:00:05,1,0,0,44
1746869483.2869065,1,1,00:00:00:00:00:3d,3,0,0,43
1746869483.2869065,1,2,00:00:00:00:00:59,1,0,0,42
1746869483.2869065,1,3,00:00:00:00:00:0f,1,0,0,42
1746869483.2869065,1,1,00:00:00:00:00:55,3,0,0,42
1746869483.2869065,1,1,00:00:00:00:00:0a,2,0,0,42
1746869483.2869065,1,2,00:00:00:00:00:56,2,0,0,41
1746869483.2869065,1,2,00:00:00:00:00:36,2,0,0,41
1746869483.2869065,1,3,00:00:00:00:00:4b,1,0,0,41
1746869483.2869065,1,2,00:00:00:00:00:3f,3,0,0,40
