timestamp,dpid,mfr_desc,hw_desc,sw_desc,serial_num,dp_desc
1746869201.2429,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869259.3696673,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869282.467912,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869300.9406896,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869311.2833927,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869321.2136755,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869331.0017674,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869341.4771307,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869351.5571446,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869362.369632,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869372.8645263,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869383.5484953,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869394.2350888,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869404.809793,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869415.9755957,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869426.5959418,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869436.873495,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869446.7447839,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869456.9465504,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869466.8609278,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869476.169526,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869484.8653548,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869493.7610123,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869508.9370365,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869554.2230206,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869577.312675,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869596.7435458,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869878.4700093,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869902.4332578,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869918.030126,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869928.3775218,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869937.6575427,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869947.105838,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869957.2180898,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869969.11883,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869979.7305956,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869989.841565,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746869999.3376334,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746870009.7668064,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746870021.0610569,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746870032.4256525,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746870042.7961345,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746870052.9127932,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746870061.9805346,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746870071.97749,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746870081.2477205,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746870090.5463717,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746870104.4600246,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871232.661331,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871256.0868773,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871270.7790048,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871281.203831,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871291.3515656,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
1746871300.9629285,13,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's13'
