timestamp,dpid,table_id,active_count,lookup_count,matched_count
1746869201.2382483,3,0,1,104756,104754
1746869201.2382483,3,1,0,0,0
1746869201.2382483,3,2,0,0,0
1746869201.2382483,3,3,0,0,0
1746869201.2382483,3,4,0,0,0
1746869201.2382483,3,5,0,0,0
1746869201.2382483,3,6,0,0,0
1746869201.2382483,3,7,0,0,0
1746869201.2382483,3,8,0,0,0
1746869201.2382483,3,9,0,0,0
1746869201.2382483,3,10,0,0,0
1746869201.2382483,3,11,0,0,0
1746869201.2382483,3,12,0,0,0
1746869201.2382483,3,13,0,0,0
1746869201.2382483,3,14,0,0,0
1746869201.2382483,3,15,0,0,0
1746869201.2382483,3,16,0,0,0
1746869201.2382483,3,17,0,0,0
1746869201.2382483,3,18,0,0,0
1746869201.2382483,3,19,0,0,0
1746869201.2382483,3,20,0,0,0
1746869201.2382483,3,21,0,0,0
1746869201.2382483,3,22,0,0,0
1746869201.2382483,3,23,0,0,0
1746869201.2382483,3,24,0,0,0
1746869201.2382483,3,25,0,0,0
1746869201.2382483,3,26,0,0,0
1746869201.2382483,3,27,0,0,0
1746869201.2382483,3,28,0,0,0
1746869201.2382483,3,29,0,0,0
1746869201.2382483,3,30,0,0,0
1746869201.2382483,3,31,0,0,0
1746869201.2382483,3,32,0,0,0
1746869201.2382483,3,33,0,0,0
1746869201.2382483,3,34,0,0,0
1746869201.2382483,3,35,0,0,0
1746869201.2382483,3,36,0,0,0
1746869201.2382483,3,37,0,0,0
1746869201.2382483,3,38,0,0,0
1746869201.2382483,3,39,0,0,0
1746869201.2382483,3,40,0,0,0
1746869201.2382483,3,41,0,0,0
1746869201.2382483,3,42,0,0,0
1746869201.2382483,3,43,0,0,0
1746869201.2382483,3,44,0,0,0
1746869201.2382483,3,45,0,0,0
1746869201.2382483,3,46,0,0,0
1746869201.2382483,3,47,0,0,0
1746869201.2382483,3,48,0,0,0
1746869201.2382483,3,49,0,0,0
1746869201.2382483,3,50,0,0,0
1746869201.2382483,3,51,0,0,0
1746869201.2382483,3,52,0,0,0
1746869201.2382483,3,53,0,0,0
1746869201.2382483,3,54,0,0,0
1746869201.2382483,3,55,0,0,0
1746869201.2382483,3,56,0,0,0
1746869201.2382483,3,57,0,0,0
1746869201.2382483,3,58,0,0,0
1746869201.2382483,3,59,0,0,0
1746869201.2382483,3,60,0,0,0
1746869201.2382483,3,61,0,0,0
1746869201.2382483,3,62,0,0,0
1746869201.2382483,3,63,0,0,0
1746869201.2382483,3,64,0,0,0
1746869201.2382483,3,65,0,0,0
1746869201.2382483,3,66,0,0,0
1746869201.2382483,3,67,0,0,0
1746869201.2382483,3,68,0,0,0
1746869201.2382483,3,69,0,0,0
1746869201.2382483,3,70,0,0,0
1746869201.2382483,3,71,0,0,0
1746869201.2382483,3,72,0,0,0
1746869201.2382483,3,73,0,0,0
1746869201.2382483,3,74,0,0,0
1746869201.2382483,3,75,0,0,0
1746869201.2382483,3,76,0,0,0
1746869201.2382483,3,77,0,0,0
1746869201.2382483,3,78,0,0,0
1746869201.2382483,3,79,0,0,0
1746869201.2382483,3,80,0,0,0
1746869201.2382483,3,81,0,0,0
1746869201.2382483,3,82,0,0,0
1746869201.2382483,3,83,0,0,0
1746869201.2382483,3,84,0,0,0
1746869201.2382483,3,85,0,0,0
1746869201.2382483,3,86,0,0,0
1746869201.2382483,3,87,0,0,0
1746869201.2382483,3,88,0,0,0
1746869201.2382483,3,89,0,0,0
1746869201.2382483,3,90,0,0,0
1746869201.2382483,3,91,0,0,0
1746869201.2382483,3,92,0,0,0
1746869201.2382483,3,93,0,0,0
1746869201.2382483,3,94,0,0,0
1746869201.2382483,3,95,0,0,0
1746869201.2382483,3,96,0,0,0
1746869201.2382483,3,97,0,0,0
1746869201.2382483,3,98,0,0,0
1746869201.2382483,3,99,0,0,0
1746869201.2382483,3,100,0,0,0
1746869201.2382483,3,101,0,0,0
1746869201.2382483,3,102,0,0,0
1746869201.2382483,3,103,0,0,0
1746869201.2382483,3,104,0,0,0
1746869201.2382483,3,105,0,0,0
1746869201.2382483,3,106,0,0,0
1746869201.2382483,3,107,0,0,0
1746869201.2382483,3,108,0,0,0
1746869201.2382483,3,109,0,0,0
1746869201.2382483,3,110,0,0,0
1746869201.2382483,3,111,0,0,0
1746869201.2382483,3,112,0,0,0
1746869201.2382483,3,113,0,0,0
1746869201.2382483,3,114,0,0,0
1746869201.2382483,3,115,0,0,0
1746869201.2382483,3,116,0,0,0
1746869201.2382483,3,117,0,0,0
1746869201.2382483,3,118,0,0,0
1746869201.2382483,3,119,0,0,0
1746869201.2382483,3,120,0,0,0
1746869201.2382483,3,121,0,0,0
1746869201.2382483,3,122,0,0,0
1746869201.2382483,3,123,0,0,0
1746869201.2382483,3,124,0,0,0
1746869201.2382483,3,125,0,0,0
1746869201.2382483,3,126,0,0,0
1746869201.2382483,3,127,0,0,0
1746869201.2382483,3,128,0,0,0
1746869201.2382483,3,129,0,0,0
1746869201.2382483,3,130,0,0,0
1746869201.2382483,3,131,0,0,0
1746869201.2382483,3,132,0,0,0
1746869201.2382483,3,133,0,0,0
1746869201.2382483,3,134,0,0,0
1746869201.2382483,3,135,0,0,0
1746869201.2382483,3,136,0,0,0
1746869201.2382483,3,137,0,0,0
1746869201.2382483,3,138,0,0,0
1746869201.2382483,3,139,0,0,0
1746869201.2382483,3,140,0,0,0
1746869201.2382483,3,141,0,0,0
1746869201.2382483,3,142,0,0,0
1746869201.2382483,3,143,0,0,0
1746869201.2382483,3,144,0,0,0
1746869201.2382483,3,145,0,0,0
1746869201.2382483,3,146,0,0,0
1746869201.2382483,3,147,0,0,0
1746869201.2382483,3,148,0,0,0
1746869201.2382483,3,149,0,0,0
1746869201.2382483,3,150,0,0,0
1746869201.2382483,3,151,0,0,0
1746869201.2382483,3,152,0,0,0
1746869201.2382483,3,153,0,0,0
1746869201.2382483,3,154,0,0,0
1746869201.2382483,3,155,0,0,0
1746869201.2382483,3,156,0,0,0
1746869201.2382483,3,157,0,0,0
1746869201.2382483,3,158,0,0,0
1746869201.2382483,3,159,0,0,0
1746869201.2382483,3,160,0,0,0
1746869201.2382483,3,161,0,0,0
1746869201.2382483,3,162,0,0,0
1746869201.2382483,3,163,0,0,0
1746869201.2382483,3,164,0,0,0
1746869201.2382483,3,165,0,0,0
1746869201.2382483,3,166,0,0,0
1746869201.2382483,3,167,0,0,0
1746869201.2382483,3,168,0,0,0
1746869201.2382483,3,169,0,0,0
1746869201.2382483,3,170,0,0,0
1746869201.2382483,3,171,0,0,0
1746869201.2382483,3,172,0,0,0
1746869201.2382483,3,173,0,0,0
1746869201.2382483,3,174,0,0,0
1746869201.2382483,3,175,0,0,0
1746869201.2382483,3,176,0,0,0
1746869201.2382483,3,177,0,0,0
1746869201.2382483,3,178,0,0,0
1746869201.2382483,3,179,0,0,0
1746869201.2382483,3,180,0,0,0
1746869201.2382483,3,181,0,0,0
1746869201.2382483,3,182,0,0,0
1746869201.2382483,3,183,0,0,0
1746869201.2382483,3,184,0,0,0
1746869201.2382483,3,185,0,0,0
1746869201.2382483,3,186,0,0,0
