timestamp,dpid,mfr_desc,hw_desc,sw_desc,serial_num,dp_desc
1746869578.751063,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746869597.4334126,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746869608.9257593,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746869609.659542,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746869618.3937685,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746869878.7029028,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746869903.8744721,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746869919.5866306,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746869929.6586895,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746869939.386181,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746869949.0543678,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746869959.7240853,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746869970.3700097,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746869981.523364,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746869991.5989914,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746870001.165319,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746870011.4741693,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746870022.150255,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746870033.6879704,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746870044.415631,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746870054.2864878,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746870064.1708977,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746870073.4465694,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746870082.7217815,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746870092.04861,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871232.6482346,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871256.0742972,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871270.0910249,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871280.784628,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871290.823913,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871300.1791642,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871310.4562094,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871725.6870427,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871741.8201838,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871754.2511384,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871764.677875,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871773.1398132,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871782.709758,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871795.403649,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871806.6932573,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871815.3654187,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871825.1795247,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871836.8904238,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871849.0712109,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871858.9789612,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871868.0667799,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871878.2511392,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871889.59716,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871900.6836915,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871909.6178076,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746871916.760176,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746872230.9281886,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746872253.1297333,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746872263.5688076,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746872273.873502,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746872284.2801688,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746872293.937419,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746872929.1896777,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746872949.6158144,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746872960.7356927,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746885828.6464634,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746885851.9908032,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746885874.115279,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746885884.1733704,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746885894.6985092,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746885904.9058044,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746885915.1612399,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
1746885924.9360626,12,"b'Nicira, Inc.'",b'Open vSwitch',b'2.17.9',b'None',b's12'
