timestamp,dpid,in_port,eth_dst,out_port,packet_count,byte_count,duration_sec
1746869370.5290983,11,5,00:00:00:00:00:0a,11,37,2730,28
1746869370.5290983,11,24,00:00:00:00:00:42,29,38,2884,24
1746869370.5290983,11,25,00:00:00:00:00:3d,1,48,4200,19
1746869370.5290983,11,4,00:00:00:00:00:23,17,32,2688,18
1746869370.5290983,11,29,00:00:00:00:00:3d,12,44,4088,16
1746869370.5290983,11,28,00:00:00:00:00:01,2,4,168,10
1746869370.5290983,11,33,00:00:00:00:00:3e,25,41,3458,7
1746869370.5290983,11,2,00:00:00:00:00:46,33,16,1400,6
1746869370.5290983,11,19,00:00:00:00:00:3f,26,3,126,6
1746869370.5290983,11,2,00:00:00:00:00:3e,12,24,1960,3
1746869370.5290983,11,24,00:00:00:00:00:3e,12,7,574,3
1746869370.5290983,11,31,00:00:00:00:00:3f,26,19,1694,3
1746869370.5290983,11,28,00:00:00:00:00:04,5,2,196,2
1746869370.5290983,11,17,00:00:00:00:00:03,4,18,1708,2
1746869370.5290983,11,25,00:00:00:00:00:46,33,6,476,1
1746869370.5290983,11,25,00:00:00:00:00:01,2,14,1316,1
1746869370.5290983,11,5,00:00:00:00:00:41,28,1,98,1
1746869370.5290983,11,18,00:00:00:00:00:1f,12,11,910,1
1746869370.5290983,11,11,00:00:00:00:00:04,5,22,1932,0
1746869370.5290983,11,27,00:00:00:00:00:21,1,1,42,0
1746869370.5290983,11,10,00:00:00:00:00:21,12,4,168,0
1746869370.5290983,11,26,00:00:00:00:00:44,31,4,392,0
1746869370.5290983,11,26,00:00:00:00:00:3d,1,22,1876,0
1746869370.5290983,11,-,-,4294967293,166207,18678714,93
1746869381.0176055,11,17,00:00:00:00:00:02,3,67,6230,41
1746869381.0176055,11,3,00:00:00:00:00:23,17,65,6034,41
1746869381.0176055,11,5,00:00:00:00:00:0a,11,44,3416,38
1746869381.0176055,11,24,00:00:00:00:00:42,29,38,2884,34
1746869381.0176055,11,25,00:00:00:00:00:3d,1,57,5082,29
1746869381.0176055,11,4,00:00:00:00:00:23,17,41,3570,28
1746869381.0176055,11,29,00:00:00:00:00:3d,12,56,5152,26
1746869381.0176055,11,33,00:00:00:00:00:3e,25,51,4382,17
1746869381.0176055,11,19,00:00:00:00:00:3f,26,7,294,16
1746869381.0176055,11,2,00:00:00:00:00:3e,12,26,2156,14
1746869381.0176055,11,24,00:00:00:00:00:3e,23,7,574,9
1746869381.0176055,11,32,00:00:00:00:00:56,1,1,42,8
1746869381.0176055,11,31,00:00:00:00:00:3f,12,29,2618,8
1746869381.0176055,11,25,00:00:00:00:00:01,1,24,2296,8
1746869381.0176055,11,26,00:00:00:00:00:44,1,9,658,7
1746869381.0176055,11,7,00:00:00:00:00:57,12,1,42,7
1746869381.0176055,11,11,00:00:00:00:00:56,23,11,910,6
1746869381.0176055,11,33,00:00:00:00:00:01,2,11,910,6
1746869381.0176055,11,27,00:00:00:00:00:21,23,7,294,6
1746869381.0176055,11,9,00:00:00:00:00:28,22,11,966,6
1746869381.0176055,11,11,00:00:00:00:00:04,12,34,2996,5
1746869381.0176055,11,26,00:00:00:00:00:3d,1,30,2604,5
1746869381.0176055,11,17,00:00:00:00:00:03,4,28,2688,4
1746869381.0176055,11,2,00:00:00:00:00:46,33,29,2506,3
1746869381.0176055,11,2,00:00:00:00:00:41,28,9,826,3
1746869381.0176055,11,7,00:00:00:00:00:09,10,1,42,3
1746869381.0176055,11,5,00:00:00:00:00:41,28,12,1120,2
1746869381.0176055,11,18,00:00:00:00:00:1f,1,23,1918,2
1746869381.0176055,11,9,00:00:00:00:00:1f,1,3,294,2
1746869381.0176055,11,8,00:00:00:00:00:09,10,3,294,2
1746869381.0176055,11,15,00:00:00:00:00:09,10,6,588,2
1746869381.0176055,11,6,00:00:00:00:00:3a,12,0,0,1
1746869381.0176055,11,5,00:00:00:00:00:3a,12,4,280,1
1746869381.0176055,11,25,00:00:00:00:00:46,33,15,1358,1
1746869381.0176055,11,10,00:00:00:00:00:21,12,14,924,1
1746869381.0176055,11,28,00:00:00:00:00:01,2,20,1568,1
1746869381.0176055,11,16,00:00:00:00:00:57,23,7,518,0
1746869381.0176055,11,29,00:00:00:00:00:3e,25,7,518,0
1746869381.0176055,11,30,00:00:00:00:00:59,1,10,868,0
1746869381.0176055,11,28,00:00:00:00:00:04,5,19,1694,0
1746869381.0176055,11,-,-,4294967293,183530,20591210,103
1746869391.81977,11,17,00:00:00:00:00:02,3,75,7014,51
1746869391.81977,11,3,00:00:00:00:00:23,17,73,6818,51
1746869391.81977,11,5,00:00:00:00:00:0a,11,44,3416,48
1746869391.81977,11,24,00:00:00:00:00:42,29,38,2884,44
1746869391.81977,11,25,00:00:00:00:00:3d,1,67,6062,39
1746869391.81977,11,4,00:00:00:00:00:23,17,49,4298,38
1746869391.81977,11,29,00:00:00:00:00:3d,12,75,6846,36
1746869391.81977,11,33,00:00:00:00:00:3e,25,62,5404,27
1746869391.81977,11,19,00:00:00:00:00:3f,26,8,336,26
1746869391.81977,11,2,00:00:00:00:00:3e,12,26,2156,24
1746869391.81977,11,24,00:00:00:00:00:3e,23,7,574,19
1746869391.81977,11,31,00:00:00:00:00:3f,12,39,3598,18
1746869391.81977,11,7,00:00:00:00:00:57,12,2,84,17
1746869391.81977,11,11,00:00:00:00:00:04,12,47,3990,15
1746869391.81977,11,26,00:00:00:00:00:3d,1,43,3710,15
1746869391.81977,11,17,00:00:00:00:00:03,4,36,3416,14
1746869391.81977,11,2,00:00:00:00:00:46,33,40,3528,13
1746869391.81977,11,25,00:00:00:00:00:01,12,33,3178,9
1746869391.81977,11,28,00:00:00:00:00:01,2,28,2352,7
1746869391.81977,11,10,00:00:00:00:00:21,1,29,2114,7
1746869391.81977,11,5,00:00:00:00:00:53,1,2,84,6
1746869391.81977,11,27,00:00:00:00:00:21,1,10,420,5
1746869391.81977,11,22,00:00:00:00:00:59,12,0,0,5
1746869391.81977,11,24,00:00:00:00:00:3f,12,0,0,4
1746869391.81977,11,6,00:00:00:00:00:33,12,1,98,3
1746869391.81977,11,18,00:00:00:00:00:1f,13,35,2982,3
1746869391.81977,11,32,00:00:00:00:00:56,12,3,126,3
1746869391.81977,11,7,00:00:00:00:00:09,10,4,168,3
1746869391.81977,11,33,00:00:00:00:00:14,23,13,1106,3
1746869391.81977,11,9,00:00:00:00:00:14,23,13,1106,3
1746869391.81977,11,24,00:00:00:00:00:4e,12,0,0,2
1746869391.81977,11,9,00:00:00:00:00:28,12,23,2030,2
1746869391.81977,11,25,00:00:00:00:00:46,33,26,2380,1
1746869391.81977,11,33,00:00:00:00:00:01,2,21,1890,1
1746869391.81977,11,5,00:00:00:00:00:3a,23,17,1386,1
1746869391.81977,11,6,00:00:00:00:00:3a,23,2,84,1
1746869391.81977,11,26,00:00:00:00:00:25,23,6,588,1
1746869391.81977,11,8,00:00:00:00:00:09,10,16,1400,1
1746869391.81977,11,2,00:00:00:00:00:41,12,19,1806,1
1746869391.81977,11,11,00:00:00:00:00:56,12,24,2016,1
1746869391.81977,11,15,00:00:00:00:00:09,10,19,1694,1
1746869391.81977,11,9,00:00:00:00:00:1f,12,16,1400,1
1746869391.81977,11,29,00:00:00:00:00:53,1,13,1106,1
1746869391.81977,11,26,00:00:00:00:00:44,1,9,658,1
1746869391.81977,11,13,00:00:00:00:00:24,18,8,728,1
1746869391.81977,11,33,00:00:00:00:00:34,23,6,588,0
1746869391.81977,11,28,00:00:00:00:00:04,5,32,2912,0
1746869391.81977,11,22,00:00:00:00:00:08,12,8,728,0
1746869391.81977,11,16,00:00:00:00:00:57,23,17,1442,0
1746869391.81977,11,29,00:00:00:00:00:3e,25,20,1624,0
1746869391.81977,11,30,00:00:00:00:00:59,23,32,2856,0
1746869391.81977,11,5,00:00:00:00:00:41,28,22,2100,0
1746869391.81977,11,-,-,4294967293,200526,22433482,113
1746869402.6260946,11,17,00:00:00:00:00:02,3,75,7014,61
1746869402.6260946,11,3,00:00:00:00:00:23,17,73,6818,61
1746869402.6260946,11,5,00:00:00:00:00:0a,11,45,3458,58
1746869402.6260946,11,24,00:00:00:00:00:42,29,38,2884,54
1746869402.6260946,11,25,00:00:00:00:00:3d,1,74,6580,49
1746869402.6260946,11,4,00:00:00:00:00:23,17,50,4340,49
1746869402.6260946,11,29,00:00:00:00:00:3d,12,89,7994,46
1746869402.6260946,11,33,00:00:00:00:00:3e,25,73,6426,38
1746869402.6260946,11,19,00:00:00:00:00:3f,26,9,434,36
1746869402.6260946,11,2,00:00:00:00:00:3e,12,26,2156,34
1746869402.6260946,11,24,00:00:00:00:00:3e,23,7,574,29
1746869402.6260946,11,31,00:00:00:00:00:3f,12,50,4620,28
1746869402.6260946,11,11,00:00:00:00:00:04,12,47,3990,25
1746869402.6260946,11,26,00:00:00:00:00:3d,1,56,4760,25
1746869402.6260946,11,17,00:00:00:00:00:03,4,36,3416,24
1746869402.6260946,11,2,00:00:00:00:00:46,33,53,4634,23
1746869402.6260946,11,25,00:00:00:00:00:01,12,43,3990,19
1746869402.6260946,11,28,00:00:00:00:00:01,2,28,2352,17
1746869402.6260946,11,10,00:00:00:00:00:21,1,46,3444,17
1746869402.6260946,11,24,00:00:00:00:00:3f,12,0,0,14
1746869402.6260946,11,18,00:00:00:00:00:1f,13,47,4046,13
1746869402.6260946,11,32,00:00:00:00:00:56,12,6,252,13
1746869402.6260946,11,24,00:00:00:00:00:4e,12,1,42,12
1746869402.6260946,11,9,00:00:00:00:00:28,12,32,2912,12
1746869402.6260946,11,6,00:00:00:00:00:3a,23,6,252,11
1746869402.6260946,11,28,00:00:00:00:00:04,5,34,3108,10
1746869402.6260946,11,15,00:00:00:00:00:09,10,32,2800,9
1746869402.6260946,11,25,00:00:00:00:00:46,33,36,3360,9
1746869402.6260946,11,26,00:00:00:00:00:44,31,9,658,9
1746869402.6260946,11,8,00:00:00:00:00:09,10,29,2506,8
1746869402.6260946,11,5,00:00:00:00:00:41,1,32,3080,7
1746869402.6260946,11,7,00:00:00:00:00:57,1,4,168,6
1746869402.6260946,11,33,00:00:00:00:00:14,1,25,2114,5
1746869402.6260946,11,5,00:00:00:00:00:3a,23,29,2394,5
1746869402.6260946,11,25,00:00:00:00:00:43,30,6,532,5
1746869402.6260946,11,27,00:00:00:00:00:21,12,15,630,5
1746869402.6260946,11,13,00:00:00:00:00:24,18,18,1708,5
1746869402.6260946,11,7,00:00:00:00:00:09,10,13,770,5
1746869402.6260946,11,11,00:00:00:00:00:56,1,37,3122,4
1746869402.6260946,11,33,00:00:00:00:00:01,2,31,2870,4
1746869402.6260946,11,29,00:00:00:00:00:53,12,26,2212,4
1746869402.6260946,11,2,00:00:00:00:00:41,23,29,2786,4
1746869402.6260946,11,13,00:00:00:00:00:08,1,8,672,3
1746869402.6260946,11,16,00:00:00:00:00:57,1,21,1722,3
1746869402.6260946,11,5,00:00:00:00:00:53,23,6,252,3
1746869402.6260946,11,7,00:00:00:00:00:2c,12,0,0,2
1746869402.6260946,11,6,00:00:00:00:00:33,23,3,294,2
1746869402.6260946,11,16,00:00:00:00:00:26,20,2,196,2
1746869402.6260946,11,19,00:00:00:00:00:06,7,0,0,1
1746869402.6260946,11,26,00:00:00:00:00:25,19,13,1274,1
1746869402.6260946,11,33,00:00:00:00:00:34,12,14,1204,1
1746869402.6260946,11,22,00:00:00:00:00:59,12,2,84,1
1746869402.6260946,11,10,00:00:00:00:00:1f,23,2,140,1
1746869402.6260946,11,19,00:00:00:00:00:50,23,0,0,1
1746869402.6260946,11,14,00:00:00:00:00:22,12,7,518,1
1746869402.6260946,11,3,00:00:00:00:00:1d,1,0,0,1
1746869402.6260946,11,16,00:00:00:00:00:31,23,5,378,1
1746869402.6260946,11,10,00:00:00:00:00:3e,25,9,714,1
1746869402.6260946,11,10,00:00:00:00:00:06,7,2,196,0
1746869402.6260946,11,26,00:00:00:00:00:1d,1,7,686,0
1746869402.6260946,11,22,00:00:00:00:00:08,12,9,770,0
1746869402.6260946,11,9,00:00:00:00:00:1f,13,29,2506,0
1746869402.6260946,11,29,00:00:00:00:00:3e,25,33,2730,0
1746869402.6260946,11,31,00:00:00:00:00:16,23,0,0,0
1746869402.6260946,11,10,00:00:00:00:00:04,5,2,140,0
1746869402.6260946,11,23,00:00:00:00:00:33,12,0,0,0
1746869402.6260946,11,22,00:00:00:00:00:26,20,0,0,0
1746869402.6260946,11,30,00:00:00:00:00:59,12,46,4004,0
1746869402.6260946,11,9,00:00:00:00:00:14,23,18,1428,0
1746869402.6260946,11,-,-,4294967293,217446,24318932,123
1746869413.1754797,11,17,00:00:00:00:00:02,3,76,7056,71
1746869413.1754797,11,3,00:00:00:00:00:23,17,73,6818,71
1746869413.1754797,11,5,00:00:00:00:00:0a,11,45,3458,68
1746869413.1754797,11,24,00:00:00:00:00:42,29,45,3178,64
1746869413.1754797,11,25,00:00:00:00:00:3d,1,74,6580,59
1746869413.1754797,11,4,00:00:00:00:00:23,17,51,4382,59
1746869413.1754797,11,29,00:00:00:00:00:3d,12,99,8974,56
1746869413.1754797,11,33,00:00:00:00:00:3e,25,83,7406,48
1746869413.1754797,11,19,00:00:00:00:00:3f,26,15,966,46
1746869413.1754797,11,2,00:00:00:00:00:3e,12,26,2156,44
1746869413.1754797,11,24,00:00:00:00:00:3e,23,7,574,39
1746869413.1754797,11,31,00:00:00:00:00:3f,12,60,5600,38
1746869413.1754797,11,11,00:00:00:00:00:04,12,47,3990,35
1746869413.1754797,11,26,00:00:00:00:00:3d,1,70,5908,35
1746869413.1754797,11,17,00:00:00:00:00:03,4,36,3416,34
1746869413.1754797,11,2,00:00:00:00:00:46,33,63,5614,33
1746869413.1754797,11,25,00:00:00:00:00:01,12,46,4116,29
1746869413.1754797,11,28,00:00:00:00:00:01,2,28,2352,27
1746869413.1754797,11,10,00:00:00:00:00:21,1,62,4676,27
1746869413.1754797,11,24,00:00:00:00:00:3f,12,0,0,24
1746869413.1754797,11,18,00:00:00:00:00:1f,13,57,5026,23
1746869413.1754797,11,32,00:00:00:00:00:56,12,10,420,23
1746869413.1754797,11,24,00:00:00:00:00:4e,12,3,126,22
1746869413.1754797,11,9,00:00:00:00:00:28,12,42,3892,22
1746869413.1754797,11,6,00:00:00:00:00:3a,23,9,378,21
1746869413.1754797,11,28,00:00:00:00:00:04,5,34,3108,20
1746869413.1754797,11,15,00:00:00:00:00:09,10,45,3906,19
1746869413.1754797,11,25,00:00:00:00:00:46,33,46,4340,19
1746869413.1754797,11,26,00:00:00:00:00:44,31,9,658,19
1746869413.1754797,11,5,00:00:00:00:00:41,1,42,4060,17
1746869413.1754797,11,7,00:00:00:00:00:57,1,4,168,16
1746869413.1754797,11,5,00:00:00:00:00:3a,23,42,3500,15
1746869413.1754797,11,27,00:00:00:00:00:21,12,17,770,15
1746869413.1754797,11,13,00:00:00:00:00:24,18,29,2730,15
1746869413.1754797,11,11,00:00:00:00:00:56,1,50,4228,14
1746869413.1754797,11,33,00:00:00:00:00:01,2,41,3850,14
1746869413.1754797,11,2,00:00:00:00:00:41,23,38,3668,14
1746869413.1754797,11,16,00:00:00:00:00:57,1,21,1722,13
1746869413.1754797,11,5,00:00:00:00:00:53,23,8,336,13
1746869413.1754797,11,22,00:00:00:00:00:59,12,6,252,11
1746869413.1754797,11,14,00:00:00:00:00:22,12,17,1386,11
1746869413.1754797,11,29,00:00:00:00:00:3e,25,46,3780,10
1746869413.1754797,11,23,00:00:00:00:00:33,12,0,0,10
1746869413.1754797,11,30,00:00:00:00:00:59,12,59,5110,10
1746869413.1754797,11,9,00:00:00:00:00:1f,13,42,3612,9
1746869413.1754797,11,8,00:00:00:00:00:09,10,43,3654,9
1746869413.1754797,11,7,00:00:00:00:00:09,10,29,2282,9
1746869413.1754797,11,3,00:00:00:00:00:1d,23,0,0,9
1746869413.1754797,11,9,00:00:00:00:00:14,1,18,1428,8
1746869413.1754797,11,33,00:00:00:00:00:14,1,38,3220,8
1746869413.1754797,11,25,00:00:00:00:00:43,30,11,910,7
1746869413.1754797,11,29,00:00:00:00:00:53,12,32,2800,6
1746869413.1754797,11,30,00:00:00:00:00:47,23,1,42,5
1746869413.1754797,11,28,00:00:00:00:00:52,23,0,0,4
1746869413.1754797,11,26,00:00:00:00:00:0d,1,10,868,4
1746869413.1754797,11,33,00:00:00:00:00:34,23,27,2310,4
1746869413.1754797,11,10,00:00:00:00:00:1f,13,15,1246,4
1746869413.1754797,11,20,00:00:00:00:00:16,23,3,294,4
1746869413.1754797,11,31,00:00:00:00:00:16,23,0,0,3
1746869413.1754797,11,19,00:00:00:00:00:50,12,2,84,3
1746869413.1754797,11,22,00:00:00:00:00:26,20,5,490,3
1746869413.1754797,11,19,00:00:00:00:00:06,7,3,126,3
1746869413.1754797,11,16,00:00:00:00:00:26,20,15,1302,2
1746869413.1754797,11,7,00:00:00:00:00:2c,23,1,42,2
1746869413.1754797,11,22,00:00:00:00:00:08,1,9,770,2
1746869413.1754797,11,25,00:00:00:00:00:0d,23,10,868,2
1746869413.1754797,11,30,00:00:00:00:00:0d,12,6,364,2
1746869413.1754797,11,16,00:00:00:00:00:31,1,16,1288,1
1746869413.1754797,11,10,00:00:00:00:00:07,8,9,826,1
1746869413.1754797,11,18,00:00:00:00:00:51,12,8,784,1
1746869413.1754797,11,10,00:00:00:00:00:3e,25,22,1820,1
1746869413.1754797,11,10,00:00:00:00:00:06,7,13,1218,1
1746869413.1754797,11,27,00:00:00:00:00:14,23,1,42,1
1746869413.1754797,11,26,00:00:00:00:00:25,19,14,1316,1
1746869413.1754797,11,6,00:00:00:00:00:13,12,0,0,0
1746869413.1754797,11,7,00:00:00:00:00:56,12,0,0,0
1746869413.1754797,11,25,00:00:00:00:00:42,1,15,1078,0
1746869413.1754797,11,30,00:00:00:00:00:05,6,13,1106,0
1746869413.1754797,11,15,00:00:00:00:00:40,27,2,196,0
1746869413.1754797,11,10,00:00:00:00:00:04,1,16,1344,0
1746869413.1754797,11,12,00:00:00:00:00:33,1,0,0,0
1746869413.1754797,11,6,00:00:00:00:00:33,12,16,1400,0
1746869413.1754797,11,3,00:00:00:00:00:13,12,1,98,0
1746869413.1754797,11,13,00:00:00:00:00:08,12,28,2128,0
1746869413.1754797,11,26,00:00:00:00:00:1d,12,20,1792,0
1746869413.1754797,11,-,-,4294967293,233799,26053568,133
1746869423.725717,11,17,00:00:00:00:00:02,3,76,7056,81
1746869423.725717,11,3,00:00:00:00:00:23,17,73,6818,81
1746869423.725717,11,5,00:00:00:00:00:0a,11,46,3500,78
1746869423.725717,11,24,00:00:00:00:00:42,29,49,3346,74
1746869423.725717,11,25,00:00:00:00:00:3d,1,74,6580,69
1746869423.725717,11,4,00:00:00:00:00:23,17,52,4424,69
1746869423.725717,11,29,00:00:00:00:00:3d,12,108,9856,66
1746869423.725717,11,33,00:00:00:00:00:3e,25,94,8428,58
1746869423.725717,11,19,00:00:00:00:00:3f,26,15,966,56
1746869423.725717,11,2,00:00:00:00:00:3e,12,26,2156,54
1746869423.725717,11,24,00:00:00:00:00:3e,23,9,658,49
1746869423.725717,11,31,00:00:00:00:00:3f,12,62,5796,48
1746869423.725717,11,11,00:00:00:00:00:04,12,47,3990,45
1746869423.725717,11,26,00:00:00:00:00:3d,1,84,7056,45
1746869423.725717,11,17,00:00:00:00:00:03,4,36,3416,44
1746869423.725717,11,2,00:00:00:00:00:46,33,73,6594,43
1746869423.725717,11,25,00:00:00:00:00:01,12,46,4116,39
1746869423.725717,11,28,00:00:00:00:00:01,2,28,2352,37
1746869423.725717,11,10,00:00:00:00:00:21,1,67,4886,37
1746869423.725717,11,24,00:00:00:00:00:3f,12,0,0,34
1746869423.725717,11,18,00:00:00:00:00:1f,13,67,6006,33
1746869423.725717,11,32,00:00:00:00:00:56,12,14,588,33
1746869423.725717,11,9,00:00:00:00:00:28,12,52,4872,32
1746869423.725717,11,6,00:00:00:00:00:3a,23,11,462,31
1746869423.725717,11,28,00:00:00:00:00:04,5,34,3108,30
1746869423.725717,11,15,00:00:00:00:00:09,10,50,4116,29
1746869423.725717,11,25,00:00:00:00:00:46,33,57,5362,29
1746869423.725717,11,26,00:00:00:00:00:44,31,9,658,29
1746869423.725717,11,5,00:00:00:00:00:41,1,46,4452,27
1746869423.725717,11,7,00:00:00:00:00:57,1,5,210,26
1746869423.725717,11,5,00:00:00:00:00:3a,23,46,3892,25
1746869423.725717,11,27,00:00:00:00:00:21,12,30,1652,25
1746869423.725717,11,13,00:00:00:00:00:24,18,39,3710,25
1746869423.725717,11,11,00:00:00:00:00:56,1,58,4844,25
1746869423.725717,11,33,00:00:00:00:00:01,2,51,4830,24
1746869423.725717,11,2,00:00:00:00:00:41,23,38,3668,24
1746869423.725717,11,16,00:00:00:00:00:57,1,25,2114,23
1746869423.725717,11,5,00:00:00:00:00:53,23,17,714,23
1746869423.725717,11,22,00:00:00:00:00:59,12,7,294,21
1746869423.725717,11,29,00:00:00:00:00:3e,25,60,4928,20
1746869423.725717,11,23,00:00:00:00:00:33,12,0,0,20
1746869423.725717,11,30,00:00:00:00:00:59,12,70,6020,20
1746869423.725717,11,9,00:00:00:00:00:1f,13,51,4326,19
1746869423.725717,11,8,00:00:00:00:00:09,10,54,4676,19
1746869423.725717,11,7,00:00:00:00:00:09,10,42,3556,19
1746869423.725717,11,9,00:00:00:00:00:14,1,18,1428,18
1746869423.725717,11,33,00:00:00:00:00:14,1,51,4326,18
1746869423.725717,11,25,00:00:00:00:00:43,30,25,2114,17
1746869423.725717,11,29,00:00:00:00:00:53,12,45,3906,16
1746869423.725717,11,28,00:00:00:00:00:52,23,3,126,14
1746869423.725717,11,33,00:00:00:00:00:34,23,40,3416,14
1746869423.725717,11,22,00:00:00:00:00:08,1,9,770,12
1746869423.725717,11,27,00:00:00:00:00:14,23,5,210,11
1746869423.725717,11,26,00:00:00:00:00:25,19,14,1316,11
1746869423.725717,11,12,00:00:00:00:00:33,1,0,0,10
1746869423.725717,11,6,00:00:00:00:00:13,1,0,0,9
1746869423.725717,11,6,00:00:00:00:00:52,12,0,0,9
1746869423.725717,11,5,00:00:00:00:00:2f,1,0,0,8
1746869423.725717,11,30,00:00:00:00:00:47,12,2,84,8
1746869423.725717,11,3,00:00:00:00:00:13,23,18,1428,8
1746869423.725717,11,6,00:00:00:00:00:33,12,29,2506,8
1746869423.725717,11,24,00:00:00:00:00:4e,12,3,126,7
1746869423.725717,11,9,00:00:00:00:00:34,12,1,42,7
1746869423.725717,11,19,00:00:00:00:00:50,12,3,126,7
1746869423.725717,11,18,00:00:00:00:00:51,12,17,1498,7
1746869423.725717,11,3,00:00:00:00:00:1d,23,0,0,7
1746869423.725717,11,17,00:00:00:00:00:1d,23,2,84,6
1746869423.725717,11,26,00:00:00:00:00:1d,23,33,2898,5
1746869423.725717,11,12,00:00:00:00:00:51,12,0,0,5
1746869423.725717,11,19,00:00:00:00:00:06,7,6,252,5
1746869423.725717,11,18,00:00:00:00:00:37,1,1,42,4
1746869423.725717,11,19,00:00:00:00:00:34,1,0,0,4
1746869423.725717,11,7,00:00:00:00:00:56,12,0,0,4
1746869423.725717,11,31,00:00:00:00:00:16,12,0,0,4
1746869423.725717,11,11,00:00:00:00:00:59,1,0,0,3
1746869423.725717,11,12,00:00:00:00:00:2c,23,0,0,2
1746869423.725717,11,13,00:00:00:00:00:08,1,43,3094,2
1746869423.725717,11,27,00:00:00:00:00:37,1,8,616,2
1746869423.725717,11,26,00:00:00:00:00:0d,12,24,2016,2
1746869423.725717,11,6,00:00:00:00:00:2f,12,10,868,2
1746869423.725717,11,20,00:00:00:00:00:16,12,13,1106,2
1746869423.725717,11,16,00:00:00:00:00:26,20,24,2016,2
1746869423.725717,11,16,00:00:00:00:00:31,23,31,2590,1
1746869423.725717,11,13,00:00:00:00:00:18,23,0,0,1
1746869423.725717,11,25,00:00:00:00:00:18,23,0,0,1
1746869423.725717,11,30,00:00:00:00:00:0d,12,24,1680,1
1746869423.725717,11,22,00:00:00:00:00:26,20,14,1204,1
1746869423.725717,11,15,00:00:00:00:00:40,27,10,812,1
